number_of_nodes,timestamp,number_of_packets,simulation_time_ms,message_period_ms,path_loss_model,messages_created,packets_sent,potential_receivers,packets_sensed,packets_received,useful_receptions,duplicate_packets,collisions,packets_dropped_delay_or_hop_limit,mean_delay_ms,tx_air_utilization_rate,collision_rate,node_reach,average_nodes_reached,usefulness,no_link_rate,total_directed_links,available_directed_links,unavailable_directed_links,transmissions_per_message,successful_decode_rate,average_nodes_reached_per_message
5,1785509619.190024,235,1800000,100000,6,75,235,940,69,69,35,34,0,2,3065.9999616974064,0.02721905777777779,0.0,0.11666666666666667,0.5072463768115942,0.9,20,2,18,3.1333333333333333,1.0,0.4666666666666667
5,1785509620.015019,211,1800000,100000,6,80,211,844,126,126,64,62,0,2,4163.262709811402,0.024439239111111125,0.0,0.2,0.5079365079365079,0.8,20,4,16,2.6375,1.0,0.8
5,1785509620.853227,289,1800000,100000,6,70,289,1156,15,15,13,2,0,1,10111.924266666663,0.033473649777777795,0.0,0.04642857142857143,0.8666666666666667,1.0,20,0,20,4.128571428571429,1.0,0.18571428571428572
5,1785509621.675884,284,1800000,100000,6,70,284,1136,15,15,11,4,0,1,9725.638400000016,0.0328945208888889,0.0,0.039285714285714285,0.7333333333333333,1.0,20,0,20,4.057142857142857,1.0,0.15714285714285714
5,1785509622.48686,223,1800000,100000,6,77,223,892,118,118,62,56,0,7,5107.241471670961,0.02582914844444446,0.0,0.2012987012987013,0.5254237288135594,0.8,20,4,16,2.896103896103896,1.0,0.8051948051948052
5,1785509623.322977,249,1800000,100000,6,77,249,996,88,88,48,40,0,9,5576.31900968604,0.028840618666666682,0.0,0.15584415584415584,0.5454545454545454,0.9,20,2,18,3.2337662337662336,1.0,0.6233766233766234
5,1785509624.146979,238,1800000,100000,6,75,238,952,62,62,31,31,0,0,2545.6086113158494,0.027566535111111123,0.0,0.10333333333333333,0.5,0.9,20,2,18,3.1733333333333333,1.0,0.41333333333333333
5,1785509624.956536,234,1800000,100000,6,75,234,936,64,64,32,32,0,0,2282.9004671980147,0.027103232000000012,0.0,0.10666666666666667,0.5,0.9,20,2,18,3.12,1.0,0.4266666666666667
5,1785509625.8634188,266,1800000,100000,6,74,266,1064,66,66,36,30,0,8,7332.778424242445,0.0308096568888889,0.0,0.12162162162162163,0.5454545454545454,0.9,20,2,18,3.5945945945945947,1.0,0.4864864864864865
5,1785509626.684587,194,1800000,100000,6,81,194,776,130,130,65,65,0,0,2294.200264436686,0.0224702008888889,0.0,0.2006172839506173,0.5,0.8,20,4,16,2.3950617283950617,1.0,0.8024691358024691
5,1785509627.582345,196,1800000,100000,6,81,196,784,133,133,67,66,0,1,2315.5823439403216,0.02270185244444445,0.0,0.20679012345679013,0.5037593984962406,0.8,20,4,16,2.419753086419753,1.0,0.8271604938271605
5,1785509628.4226098,240,1800000,100000,6,74,240,960,70,70,35,35,0,9,4102.906518537624,0.027798186666666683,0.0,0.11824324324324324,0.5,0.9,20,2,18,3.2432432432432434,1.0,0.47297297297297297
5,1785509629.2398322,262,1800000,100000,6,74,262,1048,61,61,31,30,0,11,7594.1270741307835,0.030346353777777793,0.0,0.10472972972972973,0.5081967213114754,0.9,20,2,18,3.5405405405405403,1.0,0.4189189189189189
5,1785509630.0600479,255,1800000,100000,6,76,255,1020,201,201,91,110,0,48,5581.331779110074,0.02953557333333335,0.0,0.2993421052631579,0.4527363184079602,0.8,20,4,16,3.3552631578947367,1.0,1.1973684210526316
5,1785509630.8444412,194,1800000,100000,6,81,194,776,130,130,65,65,0,0,2357.1543892514637,0.0224702008888889,0.0,0.2006172839506173,0.5,0.8,20,4,16,2.3950617283950617,1.0,0.8024691358024691
5,1785509631.680662,229,1800000,100000,6,77,229,916,116,116,60,56,0,10,5647.808924475546,0.026524103111111124,0.0,0.19480519480519481,0.5172413793103449,0.8,20,4,16,2.9740259740259742,1.0,0.7792207792207793
5,1785509632.508981,284,1800000,100000,6,71,284,1136,55,55,31,24,0,16,10956.334836363634,0.0328945208888889,0.0,0.10915492957746478,0.5636363636363636,0.9,20,2,18,4.0,1.0,0.43661971830985913
5,1785509633.359702,223,1800000,100000,6,77,223,892,214,214,100,114,0,56,3101.9327153203585,0.02582914844444446,0.0,0.3246753246753247,0.4672897196261682,0.7,20,6,14,2.896103896103896,1.0,1.2987012987012987
5,1785509634.1845891,264,1800000,100000,6,80,264,1056,259,249,129,120,10,54,4873.324251002207,0.03057800533333335,0.03861003861003861,0.403125,0.5180722891566265,0.8,20,4,16,3.3,0.9613899613899614,1.6125
5,1785509634.9713652,184,1800000,100000,6,79,184,736,132,132,66,66,0,0,2223.346468951392,0.02131194311111112,0.0,0.2088607594936709,0.5,0.8,20,4,16,2.329113924050633,1.0,0.8354430379746836
7,1785509635.817579,324,1800000,100000,6,106,324,1944,255,250,124,126,5,31,3578.1737115691462,0.0268053942857143,0.0196078431372549,0.1949685534591195,0.496,0.8571428571428571,42,6,36,3.056603773584906,0.9803921568627451,1.169811320754717
7,1785509636.679536,304,1800000,100000,6,109,304,1824,464,433,219,214,31,113,3342.7213770196054,0.02515074031746033,0.0668103448275862,0.3348623853211009,0.5057736720554272,0.7619047619047619,42,10,32,2.7889908256880735,0.9331896551724138,2.0091743119266057
7,1785509637.541748,325,1800000,100000,6,97,325,1950,90,90,50,40,0,6,4067.1614460007017,0.026888126984127,0.0,0.0859106529209622,0.5555555555555556,0.9523809523809523,42,2,40,3.350515463917526,1.0,0.5154639175257731
7,1785509638.4601102,317,1800000,100000,6,102,317,1902,241,239,115,124,2,49,6339.984746614485,0.026226265396825415,0.008298755186721992,0.18790849673202614,0.4811715481171548,0.8571428571428571,42,6,36,3.107843137254902,0.991701244813278,1.1274509803921569
7,1785509639.365521,354,1800000,100000,6,100,354,2124,189,186,105,81,3,30,5148.8301815264895,0.029287375238095253,0.015873015873015872,0.175,0.5645161290322581,0.9047619047619048,42,4,38,3.54,0.9841269841269841,1.05
7,1785509640.2292328,336,1800000,100000,6,99,336,2016,92,92,50,42,0,3,5393.2429565217635,0.027798186666666683,0.0,0.08417508417508418,0.5434782608695652,0.9523809523809523,42,2,40,3.393939393939394,1.0,0.5050505050505051
7,1785509641.1245172,397,1800000,100000,6,103,397,2382,352,334,177,157,18,85,4994.589899367728,0.03284488126984129,0.05113636363636364,0.28640776699029125,0.5299401197604791,0.8571428571428571,42,6,36,3.854368932038835,0.9488636363636364,1.7184466019417475
7,1785509642.008449,367,1800000,100000,6,106,367,2202,395,373,207,166,22,75,5234.369642110974,0.03036290031746033,0.05569620253164557,0.32547169811320753,0.5549597855227882,0.8095238095238095,42,8,34,3.4622641509433962,0.9443037974683545,1.9528301886792452
7,1785509642.861623,360,1800000,100000,6,99,360,2160,131,130,70,60,1,20,5827.894708094996,0.029783771428571446,0.007633587786259542,0.11784511784511785,0.5384615384615384,0.9047619047619048,42,4,38,3.6363636363636362,0.9923664122137404,0.7070707070707071
