simulation_id,node_id,x_position_m,y_position_m,height_m,role,hop_limit,antenna_gain_dbi,message_period_ms,messages_created,packets_sent,rebroadcast_packets,packets_sensed,packets_detected,packets_received,collisions,useful_packets,packets_dropped_by_delay,tx_airtime_ms,direct_neighbor_count,is_moving,gps_enabled
8,2,-1412.4643942034302,-381.9397022096814,1.0,CLIENT,7,2,100000,14,42,0,34,41,34,0,16,6,43782.14400000002,1,False,False
8,3,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,13,55,0,3,29,3,0,3,0,57333.76000000003,1,False,False
8,4,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,16,64,0,0,0,0,0,0,0,66715.64800000003,0,False,False

9,0,-2169.8948387917335,2471.1918977902737,1.0,CLIENT,7,2,100000,16,33,0,33,33,33,0,17,0,34400.256000000016,1,False,False
9,1,250.5721915242276,1607.3486977905468,1.0,CLIENT,7,2,100000,17,32,0,32,32,32,0,15,0,33357.824000000015,1,False,False
9,2,569.8904216141784,848.3689377902513,1.0,CLIENT,7,2,100000,15,32,0,32,32,32,0,17,0,33357.824000000015,1,False,False
9,3,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,17,33,0,33,33,33,0,16,0,34400.256000000016,1,False,False
9,4,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,16,64,0,0,0,0,0,0,0,66715.64800000003,0,False,False

10,0,785.0659253723489,903.0270577906737,1.0,CLIENT,7,2,100000,16,31,0,31,31,31,0,15,0,32315.392000000014,1,False,False
10,1,-680.0598823308989,2555.6837777905157,1.0,CLIENT,7,2,100000,17,35,0,36,40,36,0,18,1,36485.12000000002,2,False,False
10,2,-112.14544086918599,1038.726137790559,1.0,CLIENT,7,2,100000,15,31,0,31,41,31,0,16,0,32315.392000000014,2,False,False
10,3,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,17,35,0,35,35,35,0,18,0,36485.12000000002,1,False,False
10,4,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,16,64,0,0,0,0,0,0,0,66715.64800000003,0,False,False

11,0,-967.4621286099045,534.1125777903233,1.0,CLIENT,7,2,100000,14,54,0,0,12,0,0,0,0,56291.32800000003,1,False,False
11,1,2345.068528623282,-2082.4640222096887,1.0,CLIENT,7,2,100000,17,42,0,36,44,36,0,18,5,43782.14400000002,1,False,False
11,2,99.38704736732129,-640.8700222092915,1.0,CLIENT,7,2,100000,12,48,0,0,19,0,0,0,0,50036.736000000026,1,False,False
11,3,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,13,52,0,0,0,0,0,0,0,54206.46400000003,0,False,False
11,4,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,18,44,0,34,42,34,0,17,4,45867.00800000002,1,False,False

12,0,1734.9426247020044,62.22709779050945,1.0,CLIENT,7,2,100000,14,54,0,0,0,0,0,0,0,56291.32800000003,1,False,False
12,1,-175.18544859533162,56.99505779027248,1.0,CLIENT,7,2,100000,17,42,0,34,49,34,0,14,7,43782.14400000002,2,False,False
12,2,-1394.8036885215158,-138.03758220930462,1.0,CLIENT,7,2,100000,14,50,0,27,40,27,0,17,4,52121.60000000003,1,False,False
12,3,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,13,52,0,0,0,0,0,0,0,54206.46400000003,0,False,False
12,4,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,16,64,0,0,0,0,0,0,0,66715.64800000003,0,False,False

13,0,-417.05000085073203,1876.743097790631,1.0,CLIENT,7,2,100000,16,49,0,49,85,49,0,27,6,51079.16800000003,2,False,False
13,1,-1413.4939420685173,2469.5220977905346,1.0,CLIENT,7,2,100000,17,40,0,97,103,97,0,31,30,41697.28000000002,2,False,False
13,2,1635.789245715723,-198.70698220957848,1.0,CLIENT,7,2,100000,12,48,0,0,0,0,0,0,0,50036.736000000026,0,False,False
13,3,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,15,54,0,55,86,55,0,33,12,56291.32800000003,2,False,False
13,4,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,16,64,0,0,0,0,0,0,0,66715.64800000003,0,False,False

14,0,394.47130463780724,831.7822577902069,1.0,CLIENT,7,2,100000,16,33,0,33,33,33,0,17,0,34400.256000000016,1,False,False
14,1,-638.402791798862,983.0661377902934,1.0,CLIENT,7,2,100000,17,33,0,33,33,33,0,16,0,34400.256000000016,1,False,False
14,2,-1950.8387315425573,2427.2204977905544,1.0,CLIENT,7,2,100000,15,32,0,32,32,32,0,17,0,33357.824000000015,1,False,False
14,3,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,17,32,0,32,32,32,0,15,0,33357.824000000015,1,False,False
14,4,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,16,64,0,0,0,0,0,0,0,66715.64800000003,0,False,False

15,0,2234.035751196329,-3372.328862209542,1.0,CLIENT,7,2,100000,16,34,0,34,34,34,0,18,0,35442.68800000002,1,False,False
15,1,2145.098654869261,-239.7840622094867,1.0,CLIENT,7,2,100000,15,60,0,0,0,0,0,0,0,62545.920000000035,0,False,False
15,2,-2138.8500108665016,1722.898857790681,1.0,CLIENT,7,2,100000,14,44,0,24,52,24,0,12,5,45867.00800000002,1,False,False
15,3,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,14,57,0,24,43,24,0,14,5,59418.62400000003,1,False,False
15,4,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,18,34,0,34,34,34,0,16,0,35442.68800000002,1,False,False

16,0,1609.971353104206,-1863.4975822096337,1.0,CLIENT,7,2,100000,14,58,0,28,59,28,0,15,9,60461.05600000003,1,False,False
16,1,184.36434421397797,1063.7731377905995,1.0,CLIENT,7,2,100000,15,62,0,2,6,2,0,2,0,64630.784000000036,1,False,False
16,2,-713.4805899444904,-364.57378221002244,1.0,CLIENT,7,2,100000,12,48,0,0,4,0,0,0,0,50036.736000000026,1,False,False
16,3,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,13,52,0,0,0,0,0,0,0,54206.46400000003,0,False,False
16,4,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,17,64,0,25,52,25,0,14,7,66715.64800000003,1,False,False

17,0,-489.11835139219306,-795.270862209418,1.0,CLIENT,7,2,100000,14,54,0,0,0,0,0,0,0,56291.32800000003,0,False,False
17,1,2095.1259854282475,-1954.1120622094463,1.0,CLIENT,7,2,100000,17,47,0,60,70,60,0,33,11,48994.304000000026,2,False,False
