1781878198.662905,1781878202.0112839,-137,-12.0
1781878219.058785,1781878225.7629778,-139,-13.5
1781878224.168947,1781878230.3266196,-140,-16.25
1781878234.382169,1781878240.1531575,-140,-13.5
1781878239.4890869,1781878245.5381038,-141,-15.5
1781878249.7196019,1781878254.2637365,-140,-15.25
1781878254.8258078,1781878260.928827,-135,-11.25
1781878265.038982,1781878271.1868773,-139,-14.25
1781878270.150435,1781878275.8736224,-137,-13.25
1781878275.261683,1781878281.537318,-137,-13.0
1781878285.478844,1781878291.5244308,-138,-12.75
1781878290.591973,1781878295.1765165,-138,-13.75
1781878295.700619,1781878301.8213484,-136,-12.25
1781878300.80983,1781878308.0752594,-137,-12.25
1781878316.13638,1781878321.2372913,-135,-10.25
1781878326.35077,1781878331.4518096,-134,-8.5
1781878336.5726578,1781878344.277301,-134,-10.25
1781878346.7896478,1781878358.048736,-143,-17.5
1781878351.901199,1781878364.1628344,-135,-11.0
1781878357.008446,1781878368.6058319,-137,-11.75
1781878362.117425,1781878373.0577302,-136,-11.0
1781878372.331955,1781878385.1123114,-136,-12.0
1781878377.438137,1781878393.2358007,-137,-14.0
1781878382.554283,1781878398.5198493,-138,-12.75
1781878387.6689348,1781878407.6318212,-138,-12.75
1781878403.002215,1781878408.9730146,-140,-14.0
1781878392.783058,1781878416.541694,-137,-12.25
1781878413.218435,1781878417.677342,-137,-12.75
1781878397.891406,1781878422.1564028,-139,-13.5
1781878408.10923,1781878433.9641478,-136,-10.5
1781878418.335573,1781878438.8109968,-135,-11.0
1781878428.5563672,1781878444.528669,-138,-13.0
1781878433.6632562,1781878450.064662,-134,-9.25
1781878443.886048,1781878459.353742,-134,-11.0
1781878448.9931,1781878460.5415256,-135,-10.25
1781878454.100736,1781878464.8552349,-135,-9.75
1781878464.335718,1781878471.225802,-135,-10.5
1781878469.438667,1781878474.9869316,-137,-13.25
1781878474.550091,1781878481.954751,-139,-14.25
1781878479.661275,1781878485.8071404,-136,-10.75
1781878500.0968168,1781878507.2382252,-136,-12.25
1781878505.206769,1781878512.1450918,-134,-10.25
1781878510.3175611,1781878516.4383578,-142,-16.5
1781878515.438675,1781878522.0186236,-136,-11.5
1781878520.545302,1781878526.2853723,-141,-16.25
1781878525.6595032,1781878529.6962905,-137,-11.75
1781878530.773969,1781878537.311034,-135,-11.25
1781878535.88354,1781878542.6956477,-134,-10.25
1781878546.095065,1781878549.15756,-137,-11.5
1781878551.2140741,1781878555.98119,-137,-12.0
1781878561.42627,1781878566.7925246,-136,-12.25
1781878571.638767,1781878580.2332292,-137,-10.75
1781878581.8537579,1781878587.058887,-137,-12.0
1781878586.970125,1781878592.6733108,-141,-15.75
1781878592.081474,1781878596.876257,-143,-17.25
1781878602.3047621,1781878610.2600148,-137,-11.75
1781878607.412508,1781878612.7643788,-140,-14.0
1781878612.523921,1781878615.717309,-136,-11.0
1781878622.734256,1781878628.44163,-137,-12.75
1781878627.840679,1781878633.8742855,-135,-10.25
1781878638.0750568,1781878643.1613002,-139,-14.0
1781878643.176414,1781878648.243517,-137,-11.75
1781878648.286465,1781878653.693482,-138,-13.0
1781878653.390868,1781878657.862137,-138,-12.75
1781878658.4973812,1781878664.4490483,-138,-14.0
1781878663.606333,1781878669.7812195,-137,-13.0
1781878668.7151308,1781878674.8275642,-142,-16.5
1781878673.825315,1781878682.058264,-136,-10.75
1781878678.932707,1781878686.351862,-139,-14.0
