simulation_id,node_id,x_position_m,y_position_m,height_m,role,hop_limit,antenna_gain_dbi,message_period_ms,messages_created,packets_sent,rebroadcast_packets,packets_sensed,packets_detected,packets_received,collisions,useful_packets,packets_dropped_by_delay,tx_airtime_ms,direct_neighbor_count,is_moving,gps_enabled
72,4,-412.38180064990723,-783.0248800004927,1.0,CLIENT,7,2,100000,18,62,0,408,543,353,55,140,150,64630.784000000036,9,False,False
72,5,-897.6393709114391,-463.9817599999944,1.0,CLIENT,7,2,100000,10,48,0,449,531,393,56,148,196,50036.736000000026,8,False,False
72,6,782.4639698071754,599.458199999651,1.0,CLIENT,7,2,100000,16,94,0,85,283,71,14,58,5,97988.60800000005,7,False,False
72,7,-844.9628635293284,-477.5628000005085,1.0,CLIENT,7,2,100000,20,62,0,428,513,376,52,138,168,64630.784000000036,8,False,False
72,8,-630.5338327265194,-366.46544000020583,1.0,CLIENT,7,2,100000,13,37,0,506,595,430,76,145,209,38569.98400000002,9,False,False
72,9,834.348349259037,-914.4937999999845,1.0,CLIENT,7,2,100000,20,137,0,163,240,160,3,122,16,142813.18400000007,6,False,False

73,0,624.1175964882932,-621.2769199999323,1.0,CLIENT,7,2,100000,16,83,0,392,523,331,62,144,142,86521.85600000004,9,False,False
73,1,-729.1537600810905,401.86520000021034,1.0,CLIENT,7,2,100000,17,122,0,214,440,201,13,120,61,127176.70400000007,9,False,False
73,2,-415.3126739934612,-831.7830399999914,1.0,CLIENT,7,2,100000,15,94,0,419,532,349,70,138,170,97988.60800000005,9,False,False
73,3,767.8096030922196,54.76944000014129,1.0,CLIENT,7,2,100000,16,43,0,439,551,408,31,144,183,44824.57600000002,9,False,False
73,4,968.376395109759,-90.72580000032247,1.0,CLIENT,7,2,100000,18,57,0,381,439,361,20,142,161,59418.62400000003,8,False,False
73,5,-893.6787312585051,-868.6299600002972,1.0,CLIENT,7,2,100000,10,114,0,249,383,241,8,140,78,118837.24800000007,6,False,False
73,6,801.1581889684844,217.85323999970188,1.0,CLIENT,7,2,100000,18,56,0,414,515,390,24,142,202,58376.19200000003,8,False,False
73,7,649.0696263009904,664.8030399999851,1.0,CLIENT,7,2,100000,20,112,0,295,481,264,31,138,93,116752.38400000006,8,False,False
73,8,-517.8932410009666,250.35867999989506,1.0,CLIENT,7,2,100000,13,81,0,460,678,363,97,140,179,84436.99200000004,9,False,False
73,9,369.8445307781372,-599.6808399998798,1.0,CLIENT,7,2,100000,20,84,0,490,677,383,107,140,174,87564.28800000004,9,False,False

74,0,911.184758523596,-183.90063999999853,1.0,CLIENT,7,2,100000,16,47,0,294,336,290,4,132,122,48994.304000000026,9,False,False
74,1,689.3889379665995,-779.4626399999947,1.0,CLIENT,7,2,100000,17,57,0,335,383,319,16,131,136,59418.62400000003,9,False,False
74,2,145.9099648089616,-379.4898800005433,1.0,CLIENT,7,2,100000,15,75,0,486,500,388,98,145,184,78182.40000000004,9,False,False
74,3,-881.7968123002653,-677.7161599998126,1.0,CLIENT,7,2,100000,16,40,0,297,336,292,5,132,127,41697.28000000002,9,False,False
74,4,-294.35473899663407,-631.6296799998963,1.0,CLIENT,7,2,100000,18,69,0,420,493,353,67,139,169,71927.80800000003,9,False,False
74,5,-776.2853719497688,-542.351039999875,1.0,CLIENT,7,2,100000,10,26,0,319,368,314,5,138,146,27103.23200000001,9,False,False
74,6,676.3980399055608,246.12851999950152,1.0,CLIENT,7,2,100000,18,90,0,251,296,246,5,130,83,93818.88000000005,9,False,False
74,7,-756.7198120647919,-793.4889600001757,1.0,CLIENT,7,2,100000,21,42,0,303,361,296,7,127,123,43782.14400000002,9,False,False
74,8,-972.337034763256,-134.80851999976096,1.0,CLIENT,7,2,100000,13,85,0,237,273,236,1,135,81,88606.72000000004,9,False,False
74,9,647.0100936816674,-519.4191200000313,1.0,CLIENT,7,2,100000,20,45,0,347,407,335,12,128,153,46909.440000000024,9,False,False

75,0,-544.4295266747249,-559.0490400004294,1.0,CLIENT,7,2,100000,16,68,0,432,497,355,77,141,160,70885.37600000003,9,False,False
75,1,-220.2907774893542,989.3008400001582,1.0,CLIENT,7,2,100000,17,86,0,407,444,360,47,143,153,89649.15200000005,9,False,False
75,2,-171.2580585876277,58.888280000024906,1.0,CLIENT,7,2,100000,15,55,0,663,669,438,225,147,226,57333.76000000003,9,False,False
75,3,395.1134117633844,-585.0979200003133,1.0,CLIENT,7,2,100000,16,96,0,304,390,294,10,142,110,100073.47200000005,9,False,False
75,4,388.0634731811841,372.5880399997763,1.0,CLIENT,7,2,100000,18,64,0,514,622,385,129,143,189,66715.64800000003,9,False,False
75,5,541.657078916883,854.8262799995541,1.0,CLIENT,7,2,100000,10,94,0,279,399,276,3,150,99,97988.60800000005,9,False,False
75,6,-174.34735751689382,-645.8786400003061,1.0,CLIENT,7,2,100000,18,63,0,389,497,357,32,141,159,65673.21600000003,9,False,False
75,7,-984.2981665149146,419.8990399997649,1.0,CLIENT,7,2,100000,20,91,0,334,443,294,40,139,117,94861.31200000005,9,False,False
75,8,121.82927571993235,-79.92775999990073,1.0,CLIENT,7,2,100000,13,45,0,641,675,482,159,150,253,46909.440000000024,9,False,False
75,9,-699.528175478066,458.0817999998618,1.0,CLIENT,7,2,100000,20,62,0,481,584,422,59,141,200,64630.784000000036,9,False,False

76,0,209.99311439104997,27.60735999990402,1.0,CLIENT,7,2,100000,16,65,0,660,761,449,211,142,222,67758.08000000003,9,False,False
76,1,635.4450258954148,-771.8928800001231,1.0,CLIENT,7,2,100000,17,104,0,246,352,243,3,134,76,108412.92800000006,9,False,False
76,2,793.2369096631788,-160.85740000043586,1.0,CLIENT,7,2,100000,15,67,0,513,589,421,92,144,204,69842.94400000003,9,False,False
76,3,-477.33629095622643,621.0542799997035,1.0,CLIENT,7,2,100000,16,102,0,349,454,284,65,139,108,106328.06400000006,9,False,False
76,4,-355.4278024428752,26.38283999983173,1.0,CLIENT,7,2,100000,18,75,0,516,640,390,127,138,185,78182.40000000004,9,False,False
76,5,434.3237443261944,788.5908799998865,1.0,CLIENT,7,2,100000,10,47,0,494,565,426,68,150,219,48994.304000000026,9,False,False
76,6,990.3183387866092,957.2406799996318,1.0,CLIENT,7,2,100000,18,115,0,227,352,224,3,135,62,119879.68000000007,8,False,False
76,7,886.6287926763047,-514.1870799997944,1.0,CLIENT,7,2,100000,20,71,0,299,448,293,6,131,117,74012.67200000004,9,False,False
76,8,440.1854910121768,671.2595999995034,1.0,CLIENT,7,2,100000,13,64,0,508,593,425,83,147,217,66715.64800000003,9,False,False
76,9,-923.7795926197915,-494.92872000016746,1.0,CLIENT,7,2,100000,20,124,0,176,276,173,3,117,38,129261.56800000007,8,False,False

77,0,703.3303895441624,517.1927200001155,1.0,CLIENT,7,2,100000,16,100,0,395,528,334,61,145,146,104243.20000000006,9,False,False
77,1,62.419680927608375,-271.0641999998231,1.0,CLIENT,7,2,100000,17,53,0,638,698,440,198,145,217,55248.89600000003,9,False,False
77,2,394.3212838325724,-633.4108000001453,1.0,CLIENT,7,2,100000,15,39,0,503,599,435,68,147,209,40654.84800000002,9,False,False
77,3,-630.6922583127944,275.73963999988337,1.0,CLIENT,7,2,100000,16,93,0,325,475,308,17,139,128,96946.17600000005,9,False,False
77,4,15.525707438623902,-989.4121599998772,1.0,CLIENT,7,2,100000,18,125,0,271,383,264,8,142,94,130304.00000000007,8,False,False
77,5,-489.29742270732214,877.2016000000121,1.0,CLIENT,7,2,100000,10,114,0,241,345,233,8,144,69,118837.24800000007,7,False,False
77,6,891.5399858457629,-483.90804000030784,1.0,CLIENT,7,2,100000,18,59,0,449,499,355,94,142,159,61503.488000000034,8,False,False
77,7,453.7308786248964,-136.36699999978106,1.0,CLIENT,7,2,100000,20,47,0,605,685,456,150,142,228,48994.304000000026,9,False,False
77,8,908.9668003179979,-306.35264000010864,1.0,CLIENT,7,2,100000,13,59,0,448,513,367,81,147,166,61503.488000000034,9,False,False
77,9,-98.3030761831469,336.5203599998762,1.0,CLIENT,7,2,100000,20,71,0,561,664,430,132,143,212,74012.67200000004,9,False,False

78,0,863.9739338620616,738.4968799998055,1.0,CLIENT,7,2,100000,16,124,0,175,282,173,2,123,29,129261.56800000007,9,False,False
78,1,553.9350618405286,-306.5752800003375,1.0,CLIENT,7,2,100000,17,56,0,624,687,459,165,147,230,58376.19200000003,9,False,False
78,2,960.0590518390476,-793.0436800005089,1.0,CLIENT,7,2,100000,15,113,0,265,365,258,7,146,88,117794.81600000006,8,False,False
78,3,103.21426935147947,586.3224399995945,1.0,CLIENT,7,2,100000,16,107,0,425,527,335,91,142,140,111540.22400000006,9,False,False
78,4,-117.94784886097993,-403.75764000017824,1.0,CLIENT,7,2,100000,18,49,0,583,652,438,145,146,229,51079.16800000003,9,False,False
78,5,842.3488413577616,-855.048919999783,1.0,CLIENT,7,2,100000,10,52,0,347,426,334,13,151,149,54206.46400000003,9,False,False
78,6,-458.0083694503805,-593.7808800005382,1.0,CLIENT,7,2,100000,18,63,0,387,533,366,21,145,161,65673.21600000003,9,False,False
78,7,-832.6056678122638,-10.0188000000162,1.0,CLIENT,7,2,100000,21,113,0,299,355,293,6,140,108,117794.81600000006,8,False,False
78,8,224.40984272743765,-473.5552800003438,1.0,CLIENT,7,2,100000,13,41,0,614,702,453,161,151,237,42739.71200000002,9,False,False
78,9,66.22189499426757,-644.5428000005148,1.0,CLIENT,7,2,100000,20,60,0,549,612,405,144,144,194,62545.920000000035,9,False,False

79,0,-994.9918935774991,-804.2869999998063,1.0,CLIENT,7,2,100000,16,119,0,125,214,125,0,103,5,124049.40800000007,9,False,False
79,1,-115.65067786196292,642.0937599995793,1.0,CLIENT,7,2,100000,17,40,0,406,437,391,15,145,189,41697.28000000002,9,False,False
79,2,-341.96162762357443,874.4185999999197,1.0,CLIENT,7,2,100000,15,70,0,336,397,320,16,146,135,72970.24000000003,9,False,False
79,3,-36.67552318522481,282.5301600001404,1.0,CLIENT,7,2,100000,16,29,0,445,514,426,19,146,216,30230.528000000013,9,False,False
79,4,282.3143944515566,-90.5031600000936,1.0,CLIENT,7,2,100000,18,54,0,364,463,348,16,143,156,56291.32800000003,9,False,False
79,5,-909.0460131114166,-190.91380000048446,1.0,CLIENT,7,2,100000,10,110,0,388,471,339,49,148,166,114667.52000000006,9,False,False
79,6,-165.07946072909542,639.199439999768,1.0,CLIENT,7,2,100000,18,38,0,414,440,395,19,144,187,39612.41600000002,9,False,False
79,7,98.14465059630909,161.1913599995927,1.0,CLIENT,7,2,100000,20,35,0,430,490,412,18,142,202,36485.12000000002,9,False,False
79,8,-55.528167932808714,434.81592000007026,1.0,CLIENT,7,2,100000,13,26,0,436,472,420,16,149,207,27103.23200000001,9,False,False
79,9,311.0686383309131,-108.09171999998142,1.0,CLIENT,7,2,100000,20,62,0,352,449,342,10,141,144,64630.784000000036,9,False,False

80,0,79.05436746959417,-693.9688799999092,1.0,CLIENT,7,2,100000,16,64,0,593,726,515,78,172,267,66715.64800000003,11,False,False
80,1,557.3412119423447,-285.09052000000395,1.0,CLIENT,7,2,100000,17,47,0,598,722,518,80,171,275,48994.304000000026,11,False,False
80,2,-0.3960639654059848,384.61059999947935,1.0,CLIENT,7,2,100000,15,84,0,727,853,464,264,173,211,87564.28800000004,11,False,False
80,3,765.1955809212154,-519.753079999979,1.0,CLIENT,7,2,100000,16,57,0,535,599,466,69,171,228,59418.62400000003,10,False,False
80,4,857.7161232106732,-709.4423600003913,1.0,CLIENT,7,2,100000,18,92,0,426,527,364,62,167,147,95903.74400000005,8,False,False
80,5,-283.2649479686435,959.3557599998286,1.0,CLIENT,7,2,100000,10,72,0,389,533,378,12,176,169,75055.10400000004,10,False,False
80,6,909.1252259042727,292.4376399996467,1.0,CLIENT,7,2,100000,18,129,0,365,497,348,17,169,132,134473.72800000006,11,False,False
80,7,-881.0046843700162,430.69708000018665,1.0,CLIENT,7,2,100000,20,64,0,448,550,431,18,166,191,66715.64800000003,10,False,False
80,8,-406.2032027919377,-875.3091600000442,1.0,CLIENT,7,2,100000,13,111,0,395,549,354,41,169,133,115709.95200000006,11,False,False
80,9,-441.2152573226826,985.9612399998891,1.0,CLIENT,7,2,100000,20,91,0,360,453,357,3,166,140,94861.31200000005,9,False,False
80,10,-901.6792233572294,-61.22600000045054,1.0,CLIENT,7,2,100000,12,106,0,505,584,398,107,173,188,110497.79200000006,11,False,False
80,11,-124.52251068435534,-170.6535600002232,1.0,CLIENT,7,2,100000,16,68,0,854,916,563,291,173,281,70885.37600000003,11,False,False

81,0,-57.03321100045091,-588.3262000000724,1.0,CLIENT,7,2,100000,16,56,0,601,684,444,157,164,225,58376.19200000003,11,False,False
81,1,-807.3367868275794,941.2105999997641,1.0,CLIENT,7,2,100000,17,100,0,332,443,289,43,141,116,104243.20000000006,10,False,False
81,2,-108.36310090119443,-325.49968000001655,1.0,CLIENT,7,2,100000,14,39,0,720,879,500,220,166,284,40654.84800000002,11,False,False
81,3,-978.7532710009193,-600.7940400002332,1.0,CLIENT,7,2,100000,16,116,0,340,446,331,9,162,125,120922.11200000007,9,False,False
81,4,-223.14243803948932,-384.1653199998126,1.0,CLIENT,7,2,100000,18,48,0,644,832,505,140,162,270,50036.736000000026,11,False,False
81,5,237.24231520276425,991.9725199997407,1.0,CLIENT,7,2,100000,10,139,0,238,476,218,20,146,54,144898.04800000007,10,False,False
81,6,-565.183278455357,-244.9040000002202,1.0,CLIENT,7,2,100000,17,53,0,594,750,514,80,163,275,55248.89600000003,11,False,False
81,7,-410.3222680305841,825.7717600001399,1.0,CLIENT,7,2,100000,20,85,0,440,592,395,45,140,180,88606.72000000004,11,False,False
81,8,965.5247345601867,-267.3906400003972,1.0,CLIENT,7,2,100000,13,162,0,252,363,240,12,156,66,168873.98400000008,9,False,False
81,9,-761.8686436133812,-107.86908000054353,1.0,CLIENT,7,2,100000,20,66,0,604,683,488,117,160,227,68800.51200000003,11,False,False
81,10,291.8991424113421,-333.29208000011704,1.0,CLIENT,7,2,100000,12,60,0,602,786,476,126,168,237,62545.920000000035,11,False,False
81,11,-105.03616359279728,-637.1956800000811,1.0,CLIENT,7,2,100000,16,55,0,587,655,437,150,164,223,57333.76000000003,11,False,False

82,0,-666.6548663600632,128.90855999962838,1.0,CLIENT,7,2,100000,16,63,0,594,672,486,108,174,235,65673.21600000003,11,False,False
82,1,-911.660035282421,-898.5750399998358,1.0,CLIENT,7,2,100000,17,133,0,307,390,301,6,172,105,138643.45600000006,8,False,False
82,2,278.8290315568845,613.1505599998841,1.0,CLIENT,7,2,100000,15,66,0,544,592,499,45,175,233,68800.51200000003,10,False,False
82,3,600.3537585712511,-331.9562400003258,1.0,CLIENT,7,2,100000,16,82,0,521,645,444,77,174,189,85479.42400000004,11,False,False
82,4,-564.311937731689,-763.0986000001792,1.0,CLIENT,7,2,100000,18,79,0,492,552,462,30,172,218,82352.12800000004,10,False,False
82,5,-578.4910276889457,253.69828000016412,1.0,CLIENT,7,2,100000,10,56,0,592,729,481,111,180,238,58376.19200000003,11,False,False
82,6,178.86248672038326,-78.5919200001095,1.0,CLIENT,7,2,100000,17,48,0,714,778,569,145,173,285,50036.736000000026,11,False,False
82,7,-387.03370687236685,214.5136400002238,1.0,CLIENT,7,2,100000,20,57,0,690,785,535,155,170,289,59418.62400000003,11,False,False
82,8,74.69766385125402,-587.7695999998957,1.0,CLIENT,7,2,100000,13,46,0,657,762,544,113,177,277,47951.872000000025,11,False,False
82,9,437.4922560483166,502.2758399998102,1.0,CLIENT,7,2,100000,20,61,0,542,607,502,40,170,240,63588.352000000035,10,False,False
82,10,844.6460123562156,618.9391999995066,1.0,CLIENT,7,2,100000,12,123,0,292,400,289,3,174,91,128219.13600000007,9,False,False
82,11,-85.94588046608236,-556.7113200000038,1.0,CLIENT,7,2,100000,16,43,0,658,740,535,123,174,273,44824.57600000002,11,False,False

83,0,-63.60787282438917,-592.5563600004659,1.0,CLIENT,7,2,100000,16,42,0,585,653,527,51,175,249,43782.14400000002,11,False,False
83,1,5.782533892563447,668.8105600001497,1.0,CLIENT,7,2,100000,17,73,0,489,609,445,38,173,188,76097.53600000004,11,False,False
83,2,376.10234143008836,551.4792799997667,1.0,CLIENT,7,2,100000,15,80,0,423,575,396,22,175,169,83394.56000000004,11,False,False
83,3,-668.0806966348495,-251.4718800002484,1.0,CLIENT,7,2,100000,16,49,0,556,632,508,43,175,249,51079.16800000003,11,False,False
83,4,401.0543712422228,-611.5920799998639,1.0,CLIENT,7,2,100000,18,100,0,404,548,384,16,172,153,104243.20000000006,11,False,False
83,5,59.72644596374822,274.8490799997589,1.0,CLIENT,7,2,100000,10,24,0,673,674,598,69,181,331,25018.36800000001,11,False,False
83,6,255.30283201953617,-309.46960000014883,1.0,CLIENT,7,2,100000,18,36,0,642,663,576,60,173,304,37527.55200000002,11,False,False
83,7,-839.1011168433461,-114.88224000023848,1.0,CLIENT,7,2,100000,20,74,0,441,587,418,18,171,171,77139.96800000004,11,False,False
83,8,-37.15079994348686,-566.0622000001242,1.0,CLIENT,7,2,100000,13,43,0,602,652,540,56,178,268,44824.57600000002,11,False,False
83,9,413.80763092469334,195.70055999947272,1.0,CLIENT,7,2,100000,20,68,0,542,618,493,42,170,231,70885.37600000003,11,False,False
83,10,-820.1692593029061,14.248959999618762,1.0,CLIENT,7,2,100000,12,73,0,464,589,437,22,179,205,76097.53600000004,11,False,False
83,11,-100.83788556073209,336.74300000010504,1.0,CLIENT,7,2,100000,16,31,0,662,668,591,64,175,301,32315.392000000014,11,False,False

84,0,325.7230050464318,5.120719999727044,1.0,CLIENT,7,2,100000,16,104,0,732,844,428,304,170,188,108412.92800000006,11,False,False
84,1,-214.74588197535894,-692.0764399999414,1.0,CLIENT,7,2,100000,17,65,0,639,743,519,120,166,239,67758.08000000003,11,False,False
84,2,616.2755299758438,864.2884800001846,1.0,CLIENT,7,2,100000,15,96,0,370,465,369,1,169,150,100073.47200000005,10,False,False
84,3,-883.3018553684703,539.4567200000637,1.0,CLIENT,7,2,100000,16,128,0,286,495,283,3,167,83,133431.29600000006,11,False,False
84,4,353.6851209949763,-850.9300799998994,1.0,CLIENT,7,2,100000,18,94,0,415,584,388,27,163,163,97988.60800000005,11,False,False
84,5,816.2878324422652,784.5833599997218,1.0,CLIENT,7,2,100000,10,102,0,342,404,341,1,174,142,106328.06400000006,10,False,False
84,6,-128.95842709555157,237.11160000011972,1.0,CLIENT,7,2,100000,17,52,0,836,966,552,284,170,303,54206.46400000003,11,False,False
84,7,345.0509265517149,-826.4396800000355,1.0,CLIENT,7,2,100000,20,99,0,441,584,407,34,161,182,103200.76800000005,11,False,False
84,8,-314.79163960527904,649.9974800001896,1.0,CLIENT,7,2,100000,13,59,0,608,699,515,93,174,253,61503.488000000034,11,False,False
84,9,-117.7102104818489,201.3778800001674,1.0,CLIENT,7,2,100000,19,54,0,862,968,539,323,168,299,56291.32800000003,11,False,False
84,10,-681.388445868438,92.50691999978045,1.0,CLIENT,7,2,100000,12,66,0,639,783,501,138,175,257,68800.51200000003,11,False,False
84,11,-921.9576983795994,-917.4994400003059,1.0,CLIENT,7,2,100000,16,136,0,252,498,237,15,140,75,141770.75200000007,9,False,False

85,0,-270.5909010795919,159.74420000008251,1.0,CLIENT,7,2,100000,16,42,0,753,839,567,186,173,301,43782.14400000002,11,False,False
85,1,-678.6159981117219,363.34848000016564,1.0,CLIENT,7,2,100000,17,41,0,583,725,504,79,172,254,42739.71200000002,10,False,False
85,2,-492.1490832574573,817.6454000000916,1.0,CLIENT,7,2,100000,15,45,0,442,547,437,5,174,202,46909.440000000024,10,False,False
85,3,773.5921369853457,26.71679999977954,1.0,CLIENT,7,2,100000,16,115,0,449,562,390,59,168,165,119879.68000000007,10,False,False
85,4,-943.1867269184935,-833.3415200000115,1.0,CLIENT,7,2,100000,18,158,0,255,349,247,8,152,72,164704.25600000008,9,False,False
85,5,207.1414538414777,-573.2980000000481,1.0,CLIENT,7,2,100000,10,67,0,614,760,460,154,174,234,69842.94400000003,11,False,False
85,6,798.8610179700302,-925.0692000001775,1.0,CLIENT,7,2,100000,18,145,0,261,325,260,1,163,72,151152.64000000007,6,False,False
85,7,-136.80049360800098,-300.11872000002825,1.0,CLIENT,7,2,100000,20,86,0,832,890,421,411,163,200,89649.15200000005,11,False,False
85,8,-857.9537615903671,303.0130399998396,1.0,CLIENT,7,2,100000,13,53,0,582,662,470,112,176,228,55248.89600000003,10,False,False
85,9,228.60812075950284,450.17808000004237,1.0,CLIENT,7,2,100000,20,70,0,598,681,509,89,169,240,72970.24000000003,11,False,False
85,10,-109.6305055897056,914.3824799994746,1.0,CLIENT,7,2,100000,12,94,0,430,537,385,45,176,163,97988.60800000005,9,False,False
85,11,-875.9350656142831,504.94752000018366,1.0,CLIENT,7,2,100000,16,64,0,456,587,423,33,173,196,66715.64800000003,10,False,False

86,0,-970.2775021439329,805.5115199998786,1.0,CLIENT,7,2,100000,16,103,0,331,432,323,8,172,117,107370.49600000006,11,False,False
86,1,301.56310316398367,-212.17591999979817,1.0,CLIENT,7,2,100000,17,72,0,516,614,452,64,173,220,75055.10400000004,11,False,False
86,2,-273.44256162972704,190.13456000007892,1.0,CLIENT,7,2,100000,15,37,0,742,749,551,191,175,289,38569.98400000002,11,False,False
86,3,-47.52767583408432,-6.901839999976005,1.0,CLIENT,7,2,100000,16,48,0,695,729,523,172,174,288,50036.736000000026,11,False,False
86,4,229.95473824143292,15.696119999919915,1.0,CLIENT,7,2,100000,18,42,0,608,706,534,74,172,287,43782.14400000002,11,False,False
86,5,-795.534080662196,-343.4221999998522,1.0,CLIENT,7,2,100000,10,48,0,521,585,471,50,181,235,50036.736000000026,11,False,False
86,6,-587.0460093387882,101.85779999990103,1.0,CLIENT,7,2,100000,18,39,0,618,702,533,85,173,285,40654.84800000002,11,False,False
86,7,-998.4772564716084,-156.2932800000945,1.0,CLIENT,7,2,100000,20,69,0,478,547,449,29,171,207,71927.80800000003,11,False,False
86,8,-788.9594188388205,118.22183999971656,1.0,CLIENT,7,2,100000,13,46,0,571,622,523,48,178,277,47951.872000000025,11,False,False
86,9,-293.008121514704,-416.67076000000577,1.0,CLIENT,7,2,100000,20,57,0,520,685,460,60,170,213,59418.62400000003,11,False,False
86,10,-475.7520350951653,845.2527599999956,1.0,CLIENT,7,2,100000,12,65,0,504,676,448,56,178,199,67758.08000000003,11,False,False
86,11,789.0386316311136,318.1525599995828,1.0,CLIENT,7,2,100000,16,160,0,238,348,232,6,162,49,166789.12000000008,11,False,False

87,0,142.82066587969547,362.34659999953124,1.0,CLIENT,7,2,100000,16,43,0,532,698,492,41,173,251,44824.57600000002,11,False,False
87,1,635.5242386882709,-454.296919999926,1.0,CLIENT,7,2,100000,17,53,0,614,722,514,100,172,259,55248.89600000003,11,False,False
87,2,-33.03173470484057,-985.6272799999414,1.0,CLIENT,7,2,100000,15,108,0,456,574,397,59,174,175,112582.65600000006,11,False,False
87,3,-725.5099716007062,-791.3738799999788,1.0,CLIENT,7,2,100000,16,158,0,262,416,258,4,172,65,164704.25600000008,11,False,False
87,4,-81.0346872966241,-93.06351999995712,1.0,CLIENT,7,2,100000,18,47,0,772,775,560,212,172,292,48994.304000000026,11,False,False
87,5,599.0863538827399,-255.36807999990316,1.0,CLIENT,7,2,100000,10,29,0,651,730,569,82,179,314,30230.528000000013,11,False,False
87,6,-16.95153771453572,311.36204000011674,1.0,CLIENT,7,2,100000,17,47,0,575,734,509,66,172,268,48994.304000000026,11,False,False
87,7,815.1788533394661,292.66027999987557,1.0,CLIENT,7,2,100000,20,107,0,404,481,380,24,169,140,111540.22400000006,11,False,False
87,8,710.6179665054937,-661.574760000226,1.0,CLIENT,7,2,100000,13,69,0,498,669,444,57,176,204,71927.80800000003,11,False,False
87,9,-49.82484683253848,359.89756000017763,1.0,CLIENT,7,2,100000,20,46,0,542,730,485,57,169,246,47951.872000000025,11,False,False
87,10,83.1734327088033,609.810959999615,1.0,CLIENT,7,2,100000,12,59,0,383,505,376,7,177,158,61503.488000000034,11,False,False
87,11,-74.14317430069875,-750.0741599998418,1.0,CLIENT,7,2,100000,16,56,0,630,735,542,88,174,296,58376.19200000003,11,False,False

88,0,-506.803449972976,805.4002000001597,1.0,CLIENT,7,2,100000,16,70,0,482,534,458,24,175,219,72970.24000000003,11,False,False
88,1,118.50233841153519,477.89675999966533,1.0,CLIENT,7,2,100000,17,60,0,534,631,488,46,174,197,62545.920000000035,11,False,False
88,2,-630.7714711056504,-400.5293600004191,1.0,CLIENT,7,2,100000,15,68,0,620,679,493,127,176,222,70885.37600000003,11,False,False
88,3,-113.67035803549584,-939.540800000025,1.0,CLIENT,7,2,100000,16,149,0,273,345,270,3,166,81,155322.36800000007,11,False,False
88,4,220.7660542470534,-64.78824000015749,1.0,CLIENT,7,2,100000,18,56,0,555,653,461,94,173,210,58376.19200000003,11,False,False
88,5,-437.2546176697484,93.6201200001338,1.0,CLIENT,7,2,100000,10,40,0,697,708,555,142,181,288,41697.28000000002,11,False,False
88,6,-949.4445375704447,757.4212799994846,1.0,CLIENT,7,2,100000,18,98,0,354,459,346,8,172,135,102158.33600000005,11,False,False
88,7,-109.6305055897056,-277.63207999985127,1.0,CLIENT,7,2,100000,20,42,0,610,693,525,85,171,279,43782.14400000002,11,False,False
88,8,-524.2302644452109,339.85996000014524,1.0,CLIENT,7,2,100000,13,27,0,610,694,560,50,178,291,28145.66400000001,11,False,False
88,9,102.42214142123035,-143.04620000031917,1.0,CLIENT,7,2,100000,20,48,0,567,670,480,87,171,237,50036.736000000026,11,False,False
88,10,-972.020183591269,523.315319999686,1.0,CLIENT,7,2,100000,12,61,0,453,537,441,12,179,216,63588.352000000035,11,False,False
88,11,-800.5244866250731,228.76259999984256,1.0,CLIENT,7,2,100000,16,29,0,602,689,550,52,175,288,30230.528000000013,11,False,False

89,0,-536.0329706105946,845.3640799997146,1.0,CLIENT,7,2,100000,16,63,0,535,598,457,78,172,221,65673.21600000003,10,False,False
89,1,-507.3579395240941,-696.5292399997727,1.0,CLIENT,7,2,100000,17,111,0,361,508,350,11,171,127,115709.95200000006,11,False,False
89,2,-923.0666774823985,266.7227199997106,1.0,CLIENT,7,2,100000,14,47,0,582,663,524,58,174,271,48994.304000000026,10,False,False
89,3,-923.4627414478044,-373.70124000012964,1.0,CLIENT,7,2,100000,16,66,0,482,555,458,24,172,217,68800.51200000003,11,False,False
89,4,141.79089956975247,139.929239999488,1.0,CLIENT,7,2,100000,18,59,0,786,817,503,283,170,254,61503.488000000034,11,False,False
89,5,927.977870651294,-565.5055999999477,1.0,CLIENT,7,2,100000,10,128,0,160,299,158,2,122,27,133431.29600000006,7,False,False
89,6,-710.9348176786065,582.4262399999398,1.0,CLIENT,7,2,100000,17,50,0,603,683,505,98,171,261,52121.60000000003,10,False,False
89,7,-855.9734417639,16.36403999981553,1.0,CLIENT,7,2,100000,20,64,0,574,640,490,84,168,236,66715.64800000003,11,False,False
89,8,-74.6184510589608,-156.51592000032338,1.0,CLIENT,7,2,100000,13,70,0,775,806,487,288,175,241,72970.24000000003,11,False,False
89,9,-484.14859115873287,483.90803999951686,1.0,CLIENT,7,2,100000,19,39,0,679,711,538,141,169,283,40654.84800000002,11,False,False
89,10,432.9771268442643,699.3122399998651,1.0,CLIENT,7,2,100000,12,125,0,367,518,350,17,173,142,130304.00000000007,11,False,False
89,11,-572.7084937958193,872.303519999723,1.0,CLIENT,7,2,100000,16,54,0,525,605,459,66,172,211,56291.32800000003,10,False,False

90,0,-214.74588197535894,869.1865599996828,1.0,CLIENT,7,2,100000,16,149,0,404,531,289,115,160,106,155322.36800000007,11,False,False
