2068239737,1782998687.821128,,
2068239737,1782998693.297657,-114,6.5
3977495930,1782998727.583183,,
3977495930,1782998732.000213,-143,-19.25
2700889467,1782998766.651723,,
2700889467,1782998773.9098089,-114,8.0
3513514364,1782998806.710054,,
3513514364,1782998812.604222,-113,6.25
2023546237,1782998847.1004548,,
2023546237,1782998852.656597,-144,-20.0
3117243774,1782998887.8524532,,
3117243774,1782998894.6500301,-113,7.5
1509996927,1782998927.791605,,
1509996927,1782998934.689466,-113,8.0
2272942464,1782998968.0768058,,
2272942464,1782998979.2713711,-145,-19.75
2500461953,1782999008.669558,,
2500461953,1782999012.614944,-144,-20.0
432717186,1782999047.31128,,
432717186,1782999055.3208718,-114,7.25
1073852803,1782999088.1686,,
1073852803,1782999093.624589,-145,-19.75
155224452,1782999130.8877969,,
155224452,1782999136.899926,-116,8.0
2023571845,1782999167.730171,,
2023571845,1782999173.488053,-142,-19.25
25504134,1782999208.498395,,
25504134,1782999215.630698,-115,7.0
414709127,1782999250.999865,,
414709127,1782999257.724328,-113,8.75
2233118088,1782999288.850498,,
2233118088,1782999295.460057,-113,7.0
3737309577,1782999328.128492,,
3737309577,1782999334.677619,-113,8.25
2263938442,1782999370.7804868,,
2263938442,1782999378.486617,-115,6.5
3103342987,1782999409.406267,,
3103342987,1782999416.25984,-113,7.25
2378580364,1782999448.4864929,,
2378580364,1782999454.655773,-115,5.5
487070093,1782999489.6167538,,
487070093,1782999494.094097,-144,-19.5
2936550798,1782999530.0080168,,
2936550798,1782999535.82079,-116,6.5
1506869647,1782999570.557873,,
1506869647,1782999577.23369,-112,7.75
4167370128,1782999610.469808,,
4167370128,1782999616.9355578,-113,6.75
3653072273,1782999649.1792629,,
3653072273,1782999655.715277,-113,7.0
2306105746,1782999691.723603,,
2306105746,1782999698.158966,-113,7.75
1904273811,1782999731.032516,,
1904273811,1782999737.943434,-113,7.75
2700209556,1782999770.000959,,
2700209556,1782999775.59876,-144,-20.0
866147733,1782999811.062314,,
866147733,1782999817.803993,-113,7.75
4062013846,1782999851.110111,,
4062013846,1782999855.666898,-144,-19.75
533419415,1782999890.5185878,,
533419415,1782999896.6528242,-112,7.75
3177647512,1782999930.128532,,
3177647512,1782999935.6346,-144,-20.0
47998361,1782999970.454655,,
47998361,1782999975.282165,-141,-17.25
593970586,1783000010.37873,,
593970586,1783000017.208006,-114,7.0
1766821275,1783000050.2260191,,
1766821275,1783000055.700889,-115,5.0
2502261148,1783000090.514498,,
2502261148,1783000097.118422,-115,6.75
3611640221,1783000131.766172,,
3611640221,1783000145.8442261,-114,6.5
1509663134,1783000171.057774,,
1509663134,1783000178.489419,-116,6.5
3285140895,1783000213.106343,,
3285140895,1783000218.717603,-115,7.25
1608709536,1783000251.22695,,
1608709536,1783000255.453985,-144,-19.5
2902921633,1783000291.5252328,,
2902921633,1783000295.535862,-143,-19.25
993016226,1783000334.513778,,
993016226,1783000340.1133912,-143,-19.0
3105224099,1783000371.090272,,
3105224099,1783000376.260965,-114,7.5
2451194276,1783000412.0118861,,
2451194276,1783000417.0721831,-144,-18.75
758402469,1783000451.7168908,,
758402469,1783000458.842719,-113,7.75
1176627622,1783000492.180097,,
1176627622,1783000496.770317,-144,-20.0
1802724775,1783000532.26785,,
1802724775,1783000538.195518,-145,-20.25
2146715048,1783000572.520329,,
2146715048,1783000578.40067,-144,-19.25
688537001,1783000613.1170151,,
688537001,1783000618.641454,-116,6.0
1733024170,1783000654.183497,,
1733024170,1783000661.293747,-113,7.0

