1582036548,1782853664.217451,,
1582036548,1782853669.917826,-113,8.25
1490737733,1782853702.885781,,
1490737733,1782853709.8083122,-112,8.5
2800305734,1782853744.975342,,
2800305734,1782853752.784244,-112,7.25
1626457671,1782853783.6239228,,
1626457671,1782853789.538181,-111,9.0
937955912,1782853825.8986728,,
937955912,1782853830.639934,-145,-19.5
2624301641,1782853862.948239,,
2624301641,1782853869.809165,-113,7.75
2529623626,1782853906.0302951,,
2529623626,1782853913.043655,-112,8.75
1722872395,1782853944.818938,,
1722872395,1782853949.378148,-143,-19.25
3267949132,1782853985.636271,,
3267949132,1782853991.271529,-112,9.0
3576180301,1782854024.691029,,
3576180301,1782854030.685197,-111,9.5
3451646542,1782854064.6652858,,
3451646542,1782854077.369904,-112,8.25
3431486031,1782854104.137357,,
3431486031,1782854110.316177,-111,8.75
2773433936,1782854145.223104,,
2773433936,1782854150.8570611,-144,-19.0
467120721,1782854185.0604281,,
467120721,1782854190.538802,-112,7.75
431644242,1782854223.570267,,
431644242,1782854230.4523258,-113,8.75
2384704083,1782854265.875144,,
2384704083,1782854271.808278,-112,8.75
1046601300,1782854305.181217,,
1046601300,1782854310.1532109,-144,-18.75
2096841301,1782854344.106716,,
2096841301,1782854350.696382,-111,8.0
487999062,1782854384.683221,,
487999062,1782854390.458303,-111,8.5
2833812055,1782854426.060852,,
2833812055,1782854432.859993,-113,8.75
3714199128,1782854466.492765,,
3714199128,1782854473.445079,-111,8.5
2804254297,1782854505.032157,,
2804254297,1782854514.904462,-112,7.75
2721298010,1782854547.146111,,
2721298010,1782854552.6205409,-111,8.5
3643212379,1782854584.988518,,
3643212379,1782854591.198109,-111,8.0
803153500,1782854627.608632,,
803153500,1782854632.485983,-145,-20.0
3101978205,1782854667.339641,,
3101978205,1782854674.5070431,-111,7.75
3703302750,1782854706.3052359,,
3703302750,1782854711.511931,-113,8.5
595611231,1782854746.349163,,
595611231,1782854753.281197,-111,7.5
3209414240,1782854785.140813,,
3209414240,1782854791.890516,-112,8.25
1871643233,1782854825.433074,,
1871643233,1782854831.653795,-111,8.5
143165026,1782854866.313144,,
143165026,1782854872.0140429,-113,8.75
1249047139,1782854908.465666,,
1249047139,1782854915.174059,-114,8.25
1377047140,1782854950.721571,,
3744030309,1782854989.1819541,,
1843521126,1782855027.5766022,,
2097255015,1782855067.539289,,
2097255015,1782855072.013511,-144,-18.5
1813586536,1782855109.7008178,,
1813586536,1782855116.004936,-112,6.25
1053802089,1782855146.547644,,
1053802089,1782855150.9329028,-143,-19.0
4152008298,1782855186.5782468,,
2797007467,1782855226.478131,,
2797007467,1782855232.660788,-111,8.25
3958079084,1782855268.5752478,,
3958079084,1782855272.943615,-142,-18.5
2929983085,1782855307.179456,,
2813940334,1782855346.73069,,
2813940334,1782855353.2326112,-112,3.25
4088636015,1782855389.939755,,
4088636015,1782855396.041331,-111,8.5
2748582512,1782855430.539117,,
2748582512,1782855437.527785,-111,7.75
925666929,1782855468.592441,,
925666929,1782855473.422387,-144,-19.25
1710684786,1782855510.369618,,
1710684786,1782855516.107265,-112,7.25
1637153395,1782855549.8448482,,
1637153395,1782855555.784757,-112,8.75
402562676,1782855590.869739,,
402562676,1782855600.195515,-110,9.0
393993845,1782855630.4330611,,
393993845,1782855636.7273128,-111,7.75

