simulation_id,node_id,x_position_m,y_position_m,height_m,role,hop_limit,antenna_gain_dbi,message_period_ms,messages_created,packets_sent,rebroadcast_packets,packets_sensed,packets_detected,packets_received,collisions,useful_packets,packets_dropped_by_delay,tx_airtime_ms,direct_neighbor_count,is_moving,gps_enabled
22,2,236.68782411522122,-378.9266252045928,1.0,CLIENT,7,2,100000,15,39,0,131,132,131,0,67,47,40654.84800000002,4,False,False
22,3,-248.1736826804184,-287.86686520432255,1.0,CLIENT,7,2,100000,16,37,0,134,134,133,1,66,52,38569.98400000002,4,False,False
22,4,104.71931074786592,368.47585479566646,1.0,CLIENT,7,2,100000,18,42,0,128,129,128,0,64,41,43782.14400000002,4,False,False

23,0,79.60885532358725,185.79973479574022,1.0,CLIENT,7,2,100000,16,29,0,142,142,141,1,66,57,30230.528000000013,4,False,False
23,1,231.30135418195167,202.60905479601348,1.0,CLIENT,7,2,100000,17,38,0,133,133,132,1,65,46,39612.41600000002,4,False,False
23,2,-460.4639682891909,-290.2045852047482,1.0,CLIENT,7,2,100000,15,40,0,130,131,130,0,67,44,41697.28000000002,4,False,False
23,3,-290.07725025025843,-188.90338520423285,1.0,CLIENT,7,2,100000,16,29,0,142,142,140,2,66,54,30230.528000000013,4,False,False
23,4,-171.33727333670114,-233.20874520469118,1.0,CLIENT,7,2,100000,18,35,0,135,136,135,0,64,54,36485.12000000002,4,False,False

24,0,193.0415750962498,24.608374795356553,1.0,CLIENT,7,2,100000,16,27,0,142,143,142,0,66,59,28145.66400000001,4,False,False
24,1,-157.23739615833742,152.96033479559924,1.0,CLIENT,7,2,100000,17,37,0,133,133,131,2,65,50,38569.98400000002,4,False,False
24,2,263.38253540275593,-393.73218520438826,1.0,CLIENT,7,2,100000,15,42,0,128,128,126,2,67,43,43782.14400000002,4,False,False
24,3,-278.0369056933396,-114.76426520474575,1.0,CLIENT,7,2,100000,16,37,0,132,133,132,0,66,49,38569.98400000002,4,False,False
24,4,107.80860968031472,-180.99966520441342,1.0,CLIENT,7,2,100000,18,27,0,143,143,141,2,64,59,28145.66400000001,4,False,False

25,0,428.3035707154812,-301.8931852045034,1.0,CLIENT,7,2,100000,16,32,0,138,138,137,1,67,53,33357.824000000015,4,False,False
25,1,-7.049940369165729,-401.9698652041555,1.0,CLIENT,7,2,100000,17,33,0,136,137,136,0,66,52,34400.256000000016,4,False,False
25,2,183.9321038853416,-99.62474520421154,1.0,CLIENT,7,2,100000,15,23,0,146,147,146,0,68,62,23975.93600000001,4,False,False
25,3,-65.11291773937722,488.70145479586085,1.0,CLIENT,7,2,100000,17,39,0,131,131,130,1,66,45,40654.84800000002,4,False,False
25,4,-340.37737389231626,383.17009479574295,1.0,CLIENT,7,2,100000,18,43,0,125,127,123,2,65,43,44824.57600000002,4,False,False

26,0,476.46494894315646,227.76737479577292,1.0,CLIENT,7,2,100000,16,36,0,135,136,135,0,67,51,37527.55200000002,4,False,False
26,1,476.0688849773425,496.7164947953992,1.0,CLIENT,7,2,100000,17,40,0,131,132,131,0,66,47,41697.28000000002,4,False,False
26,2,73.19261907931383,-69.56834520416294,1.0,CLIENT,7,2,100000,15,33,0,139,139,137,2,68,53,34400.256000000016,4,False,False
26,3,319.14834177158383,360.34949479561817,1.0,CLIENT,7,2,100000,17,26,0,146,146,144,2,66,59,27103.23200000001,4,False,False
26,4,93.07503015676112,-50.53262520476494,1.0,CLIENT,7,2,100000,18,37,0,135,135,134,1,65,52,38569.98400000002,4,False,False

27,0,55.290527829810934,-51.08922520415064,1.0,CLIENT,7,2,100000,16,34,0,137,137,137,0,67,50,35442.68800000002,4,False,False
27,1,-366.9928723869134,315.2648947955453,1.0,CLIENT,7,2,100000,17,44,0,127,127,127,0,66,43,45867.00800000002,4,False,False
27,2,-264.01624130791356,-30.940305204399294,1.0,CLIENT,7,2,100000,15,25,0,146,146,146,0,68,60,26060.80000000001,4,False,False
27,3,-331.1886898884704,363.5777747953773,1.0,CLIENT,7,2,100000,17,32,0,139,139,139,0,66,51,33357.824000000015,4,False,False
27,4,-203.89373131625712,-135.35846520416385,1.0,CLIENT,7,2,100000,18,36,0,135,135,135,0,65,51,37527.55200000002,4,False,False

28,0,424.7389950242807,122.68129479532178,1.0,CLIENT,7,2,100000,16,36,0,138,139,133,5,67,50,37527.55200000002,4,False,False
28,1,407.3121805340924,-123.66986520440861,1.0,CLIENT,7,2,100000,17,30,0,144,145,140,4,66,55,31272.960000000014,4,False,False
28,2,-450.8000075265934,165.9847747959367,1.0,CLIENT,7,2,100000,15,54,0,118,121,116,2,68,33,56291.32800000003,4,False,False
28,3,-245.32202212734546,-267.49530520434234,1.0,CLIENT,7,2,100000,17,30,0,143,145,139,4,66,56,31272.960000000014,4,False,False
28,4,181.9517840573972,-366.0135052047653,1.0,CLIENT,7,2,100000,18,25,0,149,150,146,3,65,61,26060.80000000001,4,False,False

29,0,101.7884374018553,35.62905479600715,1.0,CLIENT,7,2,100000,16,29,0,137,137,137,0,66,55,30230.528000000013,4,False,False
29,1,287.0671605507796,360.2381747958992,1.0,CLIENT,7,2,100000,17,28,0,138,138,138,0,65,57,29188.096000000012,4,False,False
29,2,-459.03813801293586,350.55333479583084,1.0,CLIENT,7,2,100000,15,56,0,110,110,110,0,67,27,58376.19200000003,4,False,False
29,3,33.82386088967041,446.39985479588034,1.0,CLIENT,7,2,100000,16,27,0,139,139,139,0,66,57,28145.66400000001,4,False,False
29,4,105.19458750661761,82.82873479548584,1.0,CLIENT,7,2,100000,18,26,0,140,140,140,0,64,58,27103.23200000001,4,False,False

30,0,110.8979086127635,399.08885479589173,1.0,CLIENT,7,2,100000,16,28,0,147,147,142,5,67,57,29188.096000000012,4,False,False
30,1,372.0624875873388,-15.689465204146131,1.0,CLIENT,7,2,100000,17,52,0,120,123,120,0,66,35,54206.46400000003,4,False,False
30,2,-156.8413321925234,26.27817479588657,1.0,CLIENT,7,2,100000,15,26,0,147,149,145,2,68,64,27103.23200000001,4,False,False
30,3,-382.122515876281,130.69633479565113,1.0,CLIENT,7,2,100000,17,35,0,140,140,137,3,66,50,36485.12000000002,4,False,False
30,4,-330.71341312971873,485.027894795644,1.0,CLIENT,7,2,100000,18,34,0,140,141,138,2,65,52,35442.68800000002,4,False,False

31,0,24.001474540634682,182.68277479570003,1.0,CLIENT,7,2,100000,16,28,0,142,142,142,0,66,59,29188.096000000012,4,False,False
31,1,346.1599042314321,-102.74170520425173,1.0,CLIENT,7,2,100000,17,39,0,131,131,131,0,65,48,40654.84800000002,4,False,False
31,2,421.7289088847697,-12.349865204668049,1.0,CLIENT,7,2,100000,15,35,0,135,135,135,0,67,53,36485.12000000002,4,False,False
31,3,-120.24502176301527,185.91105479545917,1.0,CLIENT,7,2,100000,16,41,0,129,129,129,0,66,47,42739.71200000002,4,False,False
31,4,27.566050231835156,91.06641479525308,1.0,CLIENT,7,2,100000,18,27,0,143,143,143,0,64,61,28145.66400000001,4,False,False

32,0,69.62804338811335,392.0756947954058,1.0,CLIENT,7,2,100000,16,47,0,119,120,118,1,66,35,48994.304000000026,4,False,False
32,1,289.12669317222446,-386.9416652041312,1.0,CLIENT,7,2,100000,17,32,0,135,135,133,2,65,51,33357.824000000015,4,False,False
32,2,393.29151614866635,-420.67162520439666,1.0,CLIENT,7,2,100000,15,38,0,128,129,127,1,67,44,39612.41600000002,4,False,False
32,3,-154.7025867781408,-136.805625204465,1.0,CLIENT,7,2,100000,16,27,0,139,140,138,1,66,56,28145.66400000001,4,False,False
32,4,-109.6305074823515,-82.14750520404266,1.0,CLIENT,7,2,100000,18,23,0,143,144,142,1,64,59,23975.93600000001,4,False,False

33,0,-44.59680431674008,-203.1523452046426,1.0,CLIENT,7,2,100000,16,27,0,145,146,141,4,66,56,28145.66400000001,4,False,False
