1,1781872582.6043856,-140,-14.75
2,1781872584.6469653,-139,-15.0
3,1781872592.767013,-141,-16.5
4,1781872597.2171464,-141,-17.25
6,1781872608.0392327,-144,-19.0
7,1781872613.2908366,-135,-11.25
8,1781872617.4410415,-139,-14.5
9,1781872622.8554382,-142,-17.0
10,1781872631.1038752,-136,-13.25
11,1781872632.12763,-137,-12.0
12,1781872637.9283614,-128,-5.25
13,1781872641.1180427,-139,-14.75
14,1781872647.641063,-137,-13.25
15,1781872651.1140747,-138,-13.25
16,1781872656.2610703,-140,-15.75
17,1781872663.4751828,-138,-15.0
18,1781872669.3386393,-140,-15.5
19,1781872674.0915215,-141,-17.25
20,1781872679.653697,-142,-16.75
21,1781872683.2640607,-142,-18.0
22,1781872690.6022024,-138,-16.25
24,1781872700.3698194,-137,-14.25
26,1781872707.2270474,-137,-13.0
27,1781872714.257955,-142,-16.5
28,1781872720.9130096,-138,-14.0
29,1781872725.3081064,-139,-14.5
30,1781872729.3272293,-138,-13.75
31,1781872735.1290874,-141,-17.25
32,1781872740.743637,-140,-17.25
33,1781872746.4795256,-134,-10.5
35,1781872757.6905138,-137,-12.75
36,1781872762.2444189,-140,-16.25
38,1781872770.6208913,-138,-14.25
39,1781872776.2924786,-140,-16.0
40,1781872780.718907,-143,-17.5
42,1781872793.4843876,-138,-14.25
43,1781872794.3261878,-134,-10.0
44,1781872804.1428678,-138,-12.5
45,1781872808.1902122,-137,-12.75
47,1781872814.5952094,-140,-14.75
48,1781872821.228758,-135,-12.0
49,1781872827.7757063,-140,-14.75
51,1781872838.0699186,-139,-15.0
52,1781872842.7579331,-137,-13.25
53,1781872847.8880022,-139,-13.5
55,1781872856.8917985,-139,-14.5
56,1781872862.527665,-139,-14.5
57,1781872867.8395364,-138,-14.25
58,1781872875.3911042,-135,-10.5
59,1781872878.421883,-135,-11.0
60,1781872883.4147232,-144,-18.5
62,1781872893.8713357,-136,-12.25
63,1781872901.9693043,-140,-14.5
65,1781872906.572838,-138,-13.75
66,1781872914.3715558,-138,-15.0
67,1781872918.2267017,-138,-13.5
68,1781872924.7150383,-137,-13.0
69,1781872926.946578,-138,-14.5
72,1781872942.5877697,-138,-14.25
73,1781872947.8019812,-139,-14.5
74,1781872957.2515173,-136,-12.0
75,1781872959.809745,-136,-12.0
76,1781872965.2032924,-139,-15.0
77,1781872969.3232315,-136,-11.0
78,1781872978.2123768,-138,-14.25
79,1781872981.3973832,-135,-10.75
80,1781872985.6978097,-137,-12.75
81,1781872988.4665647,-134,-10.25
82,1781872993.5124109,-138,-15.0
83,1781873002.3847334,-137,-12.75
84,1781873007.1680377,-139,-14.75
85,1781873010.2545419,-139,-13.5
86,1781873015.4704006,-133,-9.75
87,1781873022.5165436,-135,-10.5
88,1781873027.7793612,-140,-16.25
90,1781873034.2634046,-134,-10.0
91,1781873040.8030806,-137,-13.25
92,1781873047.5957127,-142,-16.5
93,1781873051.4470344,-141,-16.5
94,1781873058.0649023,-140,-15.75
96,1781873067.3197913,-140,-15.75
101,1781873093.5053725,-138,-13.25
102,1781873098.6318195,-141,-16.25
103,1781873103.3447025,-141,-16.25
104,1781873107.809684,-138,-13.5
106,1781873118.4736433,-141,-17.25
109,1781873133.4626987,-143,-18.0
110,1781873138.3475626,-140,-15.75
111,1781873141.7250257,-141,-16.75
112,1781873149.8281598,-140,-14.75
113,1781873154.8728132,-138,-13.0
114,1781873159.9736989,-133,-7.75
116,1781873169.4012434,-136,-11.25
117,1781873175.853926,-136,-11.25
120,1781873191.6866822,-136,-11.5
122,1781873200.424782,-137,-13.0
123,1781873204.682094,-137,-12.25
124,1781873210.9853053,-137,-12.25
125,1781873216.4451518,-136,-11.75
126,1781873219.9781184,-138,-14.0
127,1781873226.3242884,-136,-12.0
128,1781873232.0744088,-137,-12.5
129,1781873235.8021245,-135,-11.0
131,1781873247.2912862,-137,-13.25
132,1781873249.3313198,-139,-14.25
134,1781873260.9468641,-138,-13.25
136,1781873271.297466,-137,-12.75
137,1781873276.6925507,-138,-12.75
139,1781873287.139153,-135,-10.75
140,1781873293.2181256,-136,-12.0
141,1781873299.2725875,-133,-9.25
142,1781873302.3655746,-135,-10.75
143,1781873308.563974,-137,-13.25
144,1781873312.3343735,-136,-12.25
145,1781873317.3341138,-138,-13.25
146,1781873322.4485755,-135,-11.25
147,1781873327.1047664,-138,-14.0
148,1781873331.1121778,-137,-12.25
150,1781873343.7307913,-142,-17.0
151,1781873347.8828924,-136,-11.5
152,1781873352.9133945,-141,-15.75
153,1781873356.83632,-137,-12.75
155,1781873369.8374674,-136,-12.0
156,1781873372.0173807,-141,-16.0
159,1781873388.88129,-134,-10.5
160,1781873394.8822675,-136,-11.75
161,1781873401.5841205,-137,-13.0
162,1781873405.5495071,-132,-7.5
163,1781873412.054894,-137,-13.25
164,1781873415.9409611,-137,-12.75
166,1781873425.590261,-138,-13.75
168,1781873437.0883765,-136,-11.0
169,1781873440.8950148,-135,-11.25
170,1781873445.181208,-135,-11.75
171,1781873451.2650821,-138,-13.25
172,1781873457.001209,-135,-11.0
173,1781873461.0041852,-139,-13.75
174,1781873465.236518,-136,-10.75
175,1781873470.6886866,-137,-11.75
176,1781873476.622593,-142,-16.5
179,1781873491.4384673,-137,-12.5
180,1781873496.297129,-135,-11.0
181,1781873503.5345938,-140,-14.5
183,1781873512.116065,-137,-13.0
184,1781873518.3138578,-135,-10.5
185,1781873521.8830957,-135,-12.0
186,1781873529.6761856,-138,-12.5
188,1781873537.8695498,-138,-13.25
189,1781873542.8987536,-135,-10.75
190,1781873548.0236351,-134,-10.0
