simulation_id,node_id,x_position_m,y_position_m,height_m,role,hop_limit,antenna_gain_dbi,message_period_ms,messages_created,packets_sent,rebroadcast_packets,packets_sensed,packets_detected,packets_received,collisions,useful_packets,packets_dropped_by_delay,tx_airtime_ms,direct_neighbor_count,is_moving,gps_enabled
8,2,-120.24502176301527,-7.4517852043788935,1.0,CLIENT,7,2,100000,15,27,0,70,70,70,0,33,23,28145.66400000001,2,False,False

9,0,-257.52079227070243,403.09637479526543,1.0,CLIENT,7,2,100000,16,43,0,54,55,54,0,32,5,44824.57600000002,2,False,False
9,1,304.09791107571675,-487.5749452047509,1.0,CLIENT,7,2,100000,17,30,0,67,68,66,1,31,18,31272.960000000014,2,False,False
9,2,397.0937302192426,29.729094795874573,1.0,CLIENT,7,2,100000,15,25,0,72,73,72,0,33,24,26060.80000000001,2,False,False

10,0,129.35448941395575,-109.75486520473765,1.0,CLIENT,7,2,100000,16,25,0,72,72,72,0,32,24,26060.80000000001,2,False,False
10,1,220.52841431541256,359.01365479582694,1.0,CLIENT,7,2,100000,17,43,0,54,54,54,0,31,6,44824.57600000002,2,False,False
10,2,32.95252016510471,-257.0312252046594,1.0,CLIENT,7,2,100000,15,29,0,68,68,68,0,33,19,30230.528000000013,2,False,False

11,0,-378.08266342632874,-439.03942520469,1.0,CLIENT,7,2,100000,16,39,0,60,60,59,1,32,9,40654.84800000002,2,False,False
11,1,-49.90406145650911,-34.50254520410624,1.0,CLIENT,7,2,100000,17,24,0,74,75,74,0,31,27,25018.36800000001,2,False,False
11,2,161.99016018644937,353.8929347953089,1.0,CLIENT,7,2,100000,15,36,0,62,63,62,0,33,12,37527.55200000002,2,False,False

12,0,-147.89028656805337,-302.7837452046279,1.0,CLIENT,7,2,100000,16,39,0,58,58,58,0,32,10,40654.84800000002,2,False,False
12,1,-265.9965611364208,170.3262547952582,1.0,CLIENT,7,2,100000,17,28,0,69,69,69,0,31,21,29188.096000000012,2,False,False
12,2,-239.61870102119957,389.07005479587554,1.0,CLIENT,7,2,100000,15,30,0,67,67,67,0,33,18,31272.960000000014,2,False,False

13,0,-204.527433661447,316.0441347959508,1.0,CLIENT,7,2,100000,16,35,0,69,69,69,0,32,17,36485.12000000002,2,False,False
13,1,36.20024468399167,322.1667347955213,1.0,CLIENT,7,2,100000,17,33,0,71,71,71,0,31,22,34400.256000000016,2,False,False
13,2,55.845017382063126,201.05057479599338,1.0,CLIENT,7,2,100000,15,36,0,68,68,68,0,33,20,37527.55200000002,2,False,False

14,0,-234.94514622605755,-242.5596252040208,1.0,CLIENT,7,2,100000,16,35,0,69,69,69,0,32,17,36485.12000000002,2,False,False
14,1,-161.1188230218514,-237.10494520434594,1.0,CLIENT,7,2,100000,17,33,0,71,71,71,0,31,22,34400.256000000016,2,False,False
14,2,-351.0711009659177,-200.703305204498,1.0,CLIENT,7,2,100000,15,36,0,68,68,68,0,33,20,37527.55200000002,2,False,False

15,0,-21.07060475459179,-125.89626520432432,1.0,CLIENT,7,2,100000,16,38,0,63,63,63,0,32,15,39612.41600000002,2,False,False
15,1,329.3667920864336,18.819734795733893,1.0,CLIENT,7,2,100000,17,36,0,65,65,65,0,31,17,37527.55200000002,2,False,False
15,2,143.77121776463298,-276.0669452040574,1.0,CLIENT,7,2,100000,15,27,0,74,74,74,0,33,26,28145.66400000001,2,False,False

16,0,-357.2496988308153,-430.8017452041318,1.0,CLIENT,7,2,100000,16,38,0,60,61,60,0,32,10,39612.41600000002,2,False,False
16,1,-126.42361962791286,-81.47958520414704,1.0,CLIENT,7,2,100000,17,27,0,71,72,71,0,31,25,28145.66400000001,2,False,False
16,2,-207.0622430416436,61.01001479599546,1.0,CLIENT,7,2,100000,15,34,0,65,65,64,1,33,14,35442.68800000002,2,False,False

17,0,383.38991700613013,-295.2139852047563,1.0,CLIENT,7,2,100000,16,29,0,68,68,68,0,32,20,30230.528000000013,2,False,False
17,1,-18.773433753771037,-32.944065204086144,1.0,CLIENT,7,2,100000,17,33,0,64,64,64,0,31,16,34400.256000000016,2,False,False
17,2,100.67945829791375,-434.9205852040154,1.0,CLIENT,7,2,100000,15,35,0,62,62,62,0,33,15,36485.12000000002,2,False,False

18,0,299.4243562805747,-403.5283452041756,1.0,CLIENT,7,2,100000,16,43,0,67,67,67,0,32,16,44824.57600000002,2,False,False
18,1,42.85411930764094,-167.30730520418035,1.0,CLIENT,7,2,100000,17,32,0,78,78,78,0,31,29,33357.824000000015,2,False,False
18,2,-70.02411091389509,52.32705479577049,1.0,CLIENT,7,2,100000,15,35,0,75,75,75,0,33,22,36485.12000000002,2,False,False

19,0,-272.8088613459454,-192.68826520416866,1.0,CLIENT,7,2,100000,16,28,0,70,70,70,0,32,23,29188.096000000012,2,False,False
19,1,-435.2743000714117,-200.703305204498,1.0,CLIENT,7,2,100000,17,29,0,69,69,69,0,31,19,30230.528000000013,2,False,False
19,2,400.7375187033808,-463.86378520450165,1.0,CLIENT,7,2,100000,15,41,0,57,57,57,0,33,7,42739.71200000002,2,False,False

20,0,-36.99237617558744,-64.11366520448809,1.0,CLIENT,7,2,100000,16,25,0,144,145,144,0,67,59,26060.80000000001,4,False,False
20,1,297.28561086562934,-84.93050520413505,1.0,CLIENT,7,2,100000,17,31,0,138,139,137,1,66,55,32315.392000000014,4,False,False
20,2,-196.13087758866632,-353.7683052040424,1.0,CLIENT,7,2,100000,15,32,0,138,138,137,1,68,51,33357.824000000015,4,False,False
20,3,269.085856508339,221.31081479546367,1.0,CLIENT,7,2,100000,17,29,0,141,141,140,1,66,54,30230.528000000013,4,False,False
20,4,-485.89127488634597,469.1091347954952,1.0,CLIENT,7,2,100000,18,53,0,116,117,116,0,65,31,55248.89600000003,4,False,False

21,0,-97.19409896018152,291.3310947958581,1.0,CLIENT,7,2,100000,16,29,0,138,138,138,0,66,54,30230.528000000013,4,False,False
21,1,306.79114604235156,254.37285479583352,1.0,CLIENT,7,2,100000,17,42,0,125,125,125,0,65,43,43782.14400000002,4,False,False
21,2,-145.27626439435628,26.946094795782187,1.0,CLIENT,7,2,100000,15,23,0,144,144,144,0,67,62,23975.93600000001,4,False,False
21,3,-351.1503137594182,81.04761479523688,1.0,CLIENT,7,2,100000,16,41,0,126,126,126,0,66,44,42739.71200000002,4,False,False
21,4,162.8615009110151,258.15773479576933,1.0,CLIENT,7,2,100000,18,32,0,135,135,135,0,64,53,33357.824000000015,4,False,False

22,0,438.1259570645169,-385.82846520456883,1.0,CLIENT,7,2,100000,16,52,0,119,121,119,0,66,35,54206.46400000003,4,False,False
22,1,-481.85142243639376,-206.82590520406848,1.0,CLIENT,7,2,100000,17,29,0,145,145,144,1,65,55,30230.528000000013,4,False,False
22,2,141.79089793612573,-386.9416652041312,1.0,CLIENT,7,2,100000,15,29,0,144,145,144,0,67,56,30230.528000000013,4,False,False
22,3,-52.83493480308257,179.00921479548316,1.0,CLIENT,7,2,100000,16,23,0,151,151,149,2,66,62,23975.93600000001,4,False,False
22,4,-469.1773755342851,203.05433479568023,1.0,CLIENT,7,2,100000,18,41,0,127,133,125,2,64,43,42739.71200000002,4,False,False

23,0,-85.23296719620036,300.45933479574984,1.0,CLIENT,7,2,100000,16,37,0,141,143,134,7,67,52,38569.98400000002,4,False,False
23,1,-228.6081227752846,-18.027185204571765,1.0,CLIENT,7,2,100000,17,26,0,153,154,147,6,66,62,27103.23200000001,4,False,False
23,2,23.446984988945328,-467.7599852041564,1.0,CLIENT,7,2,100000,15,30,0,147,150,141,6,68,57,31272.960000000014,4,False,False
23,3,-394.16286043319974,70.02693479537726,1.0,CLIENT,7,2,100000,17,38,0,138,142,134,4,66,49,39612.41600000002,4,False,False
23,4,327.465685050864,-410.2075452047137,1.0,CLIENT,7,2,100000,18,49,0,129,131,122,7,65,37,51079.16800000003,4,False,False

24,0,-309.40517177545354,407.88313479583564,1.0,CLIENT,7,2,100000,16,37,0,132,132,130,2,67,46,38569.98400000002,4,False,False
24,1,269.79877164702935,-93.61346520436001,1.0,CLIENT,7,2,100000,17,39,0,129,130,129,0,66,46,40654.84800000002,4,False,False
24,2,-236.13333812349958,-281.63294520424216,1.0,CLIENT,7,2,100000,15,26,0,143,143,141,2,68,58,27103.23200000001,4,False,False
24,3,-492.2282983376817,60.676054795256675,1.0,CLIENT,7,2,100000,17,31,0,138,138,136,2,66,52,32315.392000000014,4,False,False
24,4,317.7225114953288,-99.06814520403486,1.0,CLIENT,7,2,100000,18,36,0,132,133,132,0,65,48,37527.55200000002,4,False,False

25,0,-70.57860046558444,-108.75298520410325,1.0,CLIENT,7,2,100000,16,25,0,144,145,142,2,66,60,26060.80000000001,4,False,False
25,1,21.704303539813925,286.32169479585,1.0,CLIENT,7,2,100000,17,38,0,131,132,129,2,65,46,39612.41600000002,4,False,False
25,2,252.37195715627817,-395.0680252041795,1.0,CLIENT,7,2,100000,15,37,0,133,133,130,3,67,45,38569.98400000002,4,False,False
25,3,77.62853549508,-338.5174652045802,1.0,CLIENT,7,2,100000,16,28,0,142,142,140,2,66,56,29188.096000000012,4,False,False
25,4,-308.7714694308265,60.787374795766596,1.0,CLIENT,7,2,100000,18,42,0,126,128,126,0,64,45,43782.14400000002,4,False,False

26,0,-78.5790925725511,-462.7505852041483,1.0,CLIENT,7,2,100000,16,35,0,132,132,132,0,66,50,36485.12000000002,4,False,False
26,1,-241.44059526383148,25.38761479576209,1.0,CLIENT,7,2,100000,17,40,0,127,127,127,0,65,44,41697.28000000002,4,False,False
26,2,443.9877037565382,-256.3633052047638,1.0,CLIENT,7,2,100000,15,32,0,135,135,135,0,67,52,33357.824000000015,4,False,False
26,3,355.5862266146538,-90.05122520465306,1.0,CLIENT,7,2,100000,16,29,0,138,138,138,0,66,56,30230.528000000013,4,False,False
26,4,266.47183433520473,-91.05310520449649,1.0,CLIENT,7,2,100000,18,31,0,136,136,136,0,64,54,32315.392000000014,4,False,False

27,0,-122.38376717796069,144.16605479565533,1.0,CLIENT,7,2,100000,16,33,0,135,135,135,0,66,52,34400.256000000016,4,False,False
27,1,83.88634615291525,-52.09110520399406,1.0,CLIENT,7,2,100000,17,28,0,140,140,140,0,65,57,29188.096000000012,4,False,False
27,2,288.809841999911,-328.27602520433516,1.0,CLIENT,7,2,100000,15,37,0,131,131,131,0,67,46,38569.98400000002,4,False,False
27,3,161.03960666894602,251.70117479546008,1.0,CLIENT,7,2,100000,16,26,0,142,142,142,0,66,61,27103.23200000001,4,False,False
27,4,453.88930289851163,460.20353479583235,1.0,CLIENT,7,2,100000,18,44,0,124,124,124,0,64,40,45867.00800000002,4,False,False

28,0,-377.9242378398906,396.52849479523724,1.0,CLIENT,7,2,100000,16,25,0,152,152,147,5,67,60,26060.80000000001,4,False,False
28,1,54.10233593293172,419.12645479592413,1.0,CLIENT,7,2,100000,17,29,0,146,148,144,2,66,60,30230.528000000013,4,False,False
28,2,-343.94194958351676,-350.985305204741,1.0,CLIENT,7,2,100000,15,58,0,117,119,113,4,68,32,60461.05600000003,4,False,False
28,3,-339.26839478837474,428.032054795587,1.0,CLIENT,7,2,100000,17,31,0,143,146,142,1,66,57,32315.392000000014,4,False,False
28,4,154.86100880404842,364.8022947954496,1.0,CLIENT,7,2,100000,18,34,0,142,143,139,3,65,52,35442.68800000002,4,False,False

29,0,-208.7257116978373,115.66813479562683,1.0,CLIENT,7,2,100000,16,34,0,171,173,171,0,67,69,35442.68800000002,4,False,False
29,1,430.7591673027402,-238.21814520469928,1.0,CLIENT,7,2,100000,17,35,0,169,172,167,2,66,59,36485.12000000002,4,False,False
29,2,-368.81476662898245,462.98653479592474,1.0,CLIENT,7,2,100000,15,49,0,128,152,128,0,68,43,51079.16800000003,4,False,False
29,3,86.57958111955003,337.5288947954934,1.0,CLIENT,7,2,100000,17,38,0,169,169,165,4,66,56,39612.41600000002,4,False,False
29,4,475.5143954250903,-467.8713052046663,1.0,CLIENT,7,2,100000,18,51,0,134,155,132,2,65,44,53164.03200000003,4,False,False

30,0,366.20074089531755,-306.123345204106,1.0,CLIENT,7,2,100000,16,30,0,140,141,139,1,67,55,31272.960000000014,4,False,False
30,1,368.6563374825765,187.46953479547926,1.0,CLIENT,7,2,100000,17,35,0,136,136,133,3,66,50,36485.12000000002,4,False,False
30,2,68.67748987004714,267.8425747958377,1.0,CLIENT,7,2,100000,15,34,0,136,137,134,2,68,51,35442.68800000002,4,False,False
30,3,-140.44428401333892,-328.7213052040019,1.0,CLIENT,7,2,100000,17,39,0,131,132,130,1,66,47,40654.84800000002,4,False,False
30,4,-136.87970832213844,-196.36182520438553,1.0,CLIENT,7,2,100000,18,33,0,137,138,136,1,65,52,34400.256000000016,4,False,False

31,0,273.36334733822986,-408.2037852042359,1.0,CLIENT,7,2,100000,16,27,0,144,145,144,0,67,58,28145.66400000001,4,False,False
31,1,451.5129191047531,-196.02786520443772,1.0,CLIENT,7,2,100000,17,28,0,144,144,143,1,66,58,29188.096000000012,4,False,False
31,2,146.14760155895425,-4.446145204057643,1.0,CLIENT,7,2,100000,15,22,0,150,150,148,2,68,62,22933.504000000008,4,False,False
31,3,-328.6538805082738,-40.84778520469655,1.0,CLIENT,7,2,100000,17,58,0,113,114,113,0,66,30,60461.05600000003,4,False,False
31,4,397.7274325644325,54.2194947957384,1.0,CLIENT,7,2,100000,18,37,0,135,135,134,1,65,48,38569.98400000002,4,False,False

32,0,-348.1402276199071,379.4965347955261,1.0,CLIENT,7,2,100000,16,33,0,175,176,169,6,67,64,34400.256000000016,4,False,False
32,1,262.35276909175207,33.513974795810384,1.0,CLIENT,7,2,100000,17,37,0,169,172,166,3,66,64,38569.98400000002,4,False,False
32,2,441.8489583415927,498.831574795596,1.0,CLIENT,7,2,100000,15,58,0,123,148,121,2,68,32,60461.05600000003,4,False,False
32,3,-241.51980805676914,123.68317479595618,1.0,CLIENT,7,2,100000,17,28,0,180,181,175,5,66,72,29188.096000000012,4,False,False
32,4,-447.86913418058276,-405.8660652046012,1.0,CLIENT,7,2,100000,18,53,0,125,149,121,4,65,38,55248.89600000003,4,False,False

33,0,-183.4568306871205,-233.8766652045868,1.0,CLIENT,7,2,100000,16,25,0,147,147,147,0,67,59,26060.80000000001,4,False,False
33,1,-451.82977383703445,80.37969479534127,1.0,CLIENT,7,2,100000,17,41,0,131,131,131,0,66,48,42739.71200000002,4,False,False
33,2,220.13235034959854,-87.71350520422743,1.0,CLIENT,7,2,100000,15,40,0,132,132,132,0,68,44,41697.28000000002,4,False,False
33,3,-166.82214412799732,465.10161479533053,1.0,CLIENT,7,2,100000,17,36,0,136,136,136,0,66,49,37527.55200000002,4,False,False
33,4,-98.22386527062255,163.98101479545886,1.0,CLIENT,7,2,100000,18,30,0,142,142,142,0,65,58,31272.960000000014,4,False,False

34,0,-189.63542855145522,238.45409479568474,1.0,CLIENT,7,2,100000,16,31,0,143,143,137,6,66,51,32315.392000000014,4,False,False
34,1,359.78450465104413,-478.3353852043493,1.0,CLIENT,7,2,100000,17,42,0,128,132,128,0,65,46,43782.14400000002,4,False,False
34,2,351.863225337578,-297.21774520444313,1.0,CLIENT,7,2,100000,15,36,0,134,138,134,0,67,50,37527.55200000002,4,False,False
34,3,-36.04182265752122,-58.88162520425112,1.0,CLIENT,7,2,100000,16,20,0,154,154,148,6,66,64,20848.640000000007,4,False,False
34,4,-494.0501925797507,-46.07982520414254,1.0,CLIENT,7,2,100000,18,45,0,128,129,120,8,64,40,46909.440000000024,4,False,False

35,0,77.86617387445584,-278.73862520443083,1.0,CLIENT,7,2,100000,16,25,0,146,146,145,0,67,61,26060.80000000001,4,False,False
35,1,440.66076644471354,-372.8040252042314,1.0,CLIENT,7,2,100000,17,34,0,134,136,134,0,66,50,35442.68800000002,4,False,False
35,2,-303.3849994969941,245.91253479583742,1.0,CLIENT,7,2,100000,15,46,0,125,125,124,0,68,41,47951.872000000025,4,False,False
35,3,-492.46593671705756,-407.3132252041114,1.0,CLIENT,7,2,100000,17,35,0,136,136,135,0,66,50,36485.12000000002,4,False,False
35,4,254.82755374409996,-359.00034520427937,1.0,CLIENT,7,2,100000,18,30,0,141,141,140,0,65,56,31272.960000000014,4,False,False

36,0,-123.88881024715342,-231.9842252046189,1.0,CLIENT,7,2,100000,16,34,0,138,138,138,0,67,53,35442.68800000002,4,False,False
36,1,-48.319805593815886,245.68989479560855,1.0,CLIENT,7,2,100000,17,32,0,140,140,140,0,66,55,33357.824000000015,4,False,False
36,2,-363.9827862474022,-0.2159852044550803,1.0,CLIENT,7,2,100000,15,26,0,146,146,146,0,68,59,27103.23200000001,4,False,False
36,3,-322.87134660919025,175.22433479554735,1.0,CLIENT,7,2,100000,17,34,0,138,138,138,0,66,52,35442.68800000002,4,False,False
36,4,198.50725782301984,187.46953479547926,1.0,CLIENT,7,2,100000,18,46,0,126,126,126,0,65,41,47951.872000000025,4,False,False

37,0,-15.84256040776042,-286.8649852044791,1.0,CLIENT,7,2,100000,16,31,0,140,142,139,1,66,56,32315.392000000014,4,False,False
37,1,-469.2565883277856,149.954694795278,1.0,CLIENT,7,2,100000,17,43,0,127,130,127,0,65,45,44824.57600000002,4,False,False
37,2,-344.892503101583,-447.722385204124,1.0,CLIENT,7,2,100000,15,32,0,141,141,138,3,67,54,33357.824000000015,4,False,False
37,3,-11.881920750745925,-119.77366520475385,1.0,CLIENT,7,2,100000,16,35,0,137,138,135,2,66,52,36485.12000000002,4,False,False
37,4,-274.70996838151495,-397.8510252042719,1.0,CLIENT,7,2,100000,18,32,0,141,141,137,4,64,55,33357.824000000015,4,False,False

38,0,-324.53481526482113,-227.42010520427755,1.0,CLIENT,7,2,100000,16,27,0,143,143,141,2,67,57,28145.66400000001,4,False,False
38,1,-401.92571416079056,-73.46454520460867,1.0,CLIENT,7,2,100000,17,35,0,134,135,134,0,66,51,36485.12000000002,4,False,False
38,2,388.9348125258378,264.9482547952354,1.0,CLIENT,7,2,100000,15,47,0,123,123,121,2,68,38,48994.304000000026,4,False,False
38,3,156.28683908030348,-76.47018520413894,1.0,CLIENT,7,2,100000,17,27,0,143,143,141,2,66,56,28145.66400000001,4,False,False
38,4,-413.41156916545725,-86.48898520415514,1.0,CLIENT,7,2,100000,18,34,0,135,136,135,0,65,51,35442.68800000002,4,False,False

39,0,-202.62632662644026,-103.2983052044284,1.0,CLIENT,7,2,100000,16,28,0,140,140,139,0,67,55,29188.096000000012,4,False,False
39,1,-329.68364681871486,-223.74654520406068,1.0,CLIENT,7,2,100000,17,51,0,117,117,116,0,66,33,53164.03200000003,4,False,False
39,2,289.44354434510086,268.84445479568114,1.0,CLIENT,7,2,100000,15,29,0,139,139,138,0,68,54,30230.528000000013,4,False,False
39,3,150.10824121596875,268.2878547955045,1.0,CLIENT,7,2,100000,17,29,0,139,139,138,0,66,54,30230.528000000013,4,False,False
39,4,245.63886973969124,130.0284147957555,1.0,CLIENT,7,2,100000,18,30,0,137,137,137,0,65,55,31272.960000000014,4,False,False

40,0,359.6260790651688,156.2999347958683,1.0,CLIENT,7,2,100000,16,45,0,232,235,229,2,115,97,46909.440000000024,7,False,False
40,1,-327.62411419726993,-253.9142652046192,1.0,CLIENT,7,2,100000,17,39,0,240,241,234,5,114,99,40654.84800000002,7,False,False
40,2,-57.8253407705381,7.242454795697597,1.0,CLIENT,7,2,100000,15,23,0,257,257,250,6,116,116,23975.93600000001,7,False,False
40,3,40.39852272038201,170.1036147958203,1.0,CLIENT,7,2,100000,16,25,0,254,254,248,6,115,112,26060.80000000001,7,False,False
40,4,-144.56334925622875,-214.95226520411677,1.0,CLIENT,7,2,100000,18,31,0,247,249,241,5,113,108,32315.392000000014,7,False,False
40,5,-64.71685377356322,-459.0770252047224,1.0,CLIENT,7,2,100000,10,36,0,242,244,236,5,121,102,37527.55200000002,7,False,False
40,6,-436.70013034822966,-56.3212652043876,1.0,CLIENT,7,2,100000,18,41,0,238,239,232,5,113,98,42739.71200000002,7,False,False
40,7,-55.528169769717344,344.98733479564606,1.0,CLIENT,7,2,100000,21,39,0,240,241,232,7,110,99,40654.84800000002,7,False,False

41,0,141.31562117737406,-346.75514520434746,1.0,CLIENT,7,2,100000,16,39,0,234,236,234,0,114,99,40654.84800000002,7,False,False
41,1,439.47257454783437,-201.25990520467468,1.0,CLIENT,7,2,100000,17,33,0,241,242,239,2,113,108,34400.256000000016,7,False,False
41,2,435.1158709250059,282.5368147959142,1.0,CLIENT,7,2,100000,15,36,0,239,239,237,2,115,102,37527.55200000002,7,False,False
41,3,174.3473559156817,-136.24902520428833,1.0,CLIENT,7,2,100000,16,23,0,252,252,249,3,114,115,23975.93600000001,7,False,False
41,4,-120.00738338363944,107.87573479552634,1.0,CLIENT,7,2,100000,18,41,0,234,234,230,4,112,93,42739.71200000002,7,False,False
41,5,-185.9124272743794,-231.53894520416117,1.0,CLIENT,7,2,100000,10,34,0,241,241,239,2,120,103,35442.68800000002,7,False,False
41,6,344.33800998936306,212.73917479574862,1.0,CLIENT,7,2,100000,18,40,0,235,235,233,2,112,98,41697.28000000002,7,False,False
41,7,324.2179605325399,-19.696985204310806,1.0,CLIENT,7,2,100000,20,29,0,245,246,244,1,110,111,30230.528000000013,7,False,False

42,0,239.381059081856,-246.45582520446652,1.0,CLIENT,7,2,100000,16,37,0,237,237,236,1,114,104,38569.98400000002,7,False,False
42,1,-412.9362924067055,412.2246147959481,1.0,CLIENT,7,2,100000,17,52,0,221,222,221,0,113,87,54206.46400000003,7,False,False
42,2,235.49963221834201,128.1359747957876,1.0,CLIENT,7,2,100000,15,21,0,253,253,252,1,115,121,21891.072000000007,7,False,False
42,3,-224.56827032533246,154.4074947959004,1.0,CLIENT,7,2,100000,16,24,0,250,250,249,1,114,115,25018.36800000001,7,False,False
42,4,228.29126804244055,-124.56042520453309,1.0,CLIENT,7,2,100000,18,41,0,232,233,232,0,112,98,42739.71200000002,7,False,False
42,5,57.11242207244285,222.86929479548377,1.0,CLIENT,7,2,100000,10,23,0,251,251,249,2,120,118,23975.93600000001,7,False,False
42,6,177.67429322750635,-24.706385204318906,1.0,CLIENT,7,2,100000,17,37,0,237,237,236,1,113,105,38569.98400000002,7,False,False
42,7,-33.507013277324624,379.60785479524503,1.0,CLIENT,7,2,100000,21,39,0,235,235,233,2,109,99,40654.84800000002,7,False,False

43,0,-348.5362915857211,-319.0364652047245,1.0,CLIENT,7,2,100000,16,34,0,247,249,238,8,116,102,35442.68800000002,7,False,False
43,1,-378.0034506328283,158.526334795784,1.0,CLIENT,7,2,100000,17,34,0,248,249,240,7,115,105,35442.68800000002,7,False,False
43,2,-222.42952491038704,-372.5813852040025,1.0,CLIENT,7,2,100000,15,25,0,258,258,247,10,117,109,26060.80000000001,7,False,False
43,3,431.1552312679913,-13.908345204688146,1.0,CLIENT,7,2,100000,17,43,0,238,240,231,6,115,95,44824.57600000002,7,False,False
43,4,454.99828200245315,-30.495025204732542,1.0,CLIENT,7,2,100000,18,39,0,242,244,235,6,114,97,40654.84800000002,7,False,False
43,5,446.9185771025488,-87.71350520422743,1.0,CLIENT,7,2,100000,10,30,0,250,252,244,6,122,108,31272.960000000014,7,False,False
43,6,-167.8519104390012,297.00841479576184,1.0,CLIENT,7,2,100000,18,35,0,246,248,238,7,114,102,36485.12000000002,7,False,False
43,7,-381.64723911752924,-226.640865204663,1.0,CLIENT,7,2,100000,21,42,0,240,241,231,8,111,94,43782.14400000002,7,False,False

44,0,233.36088680339657,-25.374305204214522,1.0,CLIENT,7,2,100000,16,22,0,249,250,248,1,115,117,22933.504000000008,7,False,False
44,1,231.85584373364102,381.8342547959517,1.0,CLIENT,7,2,100000,17,39,0,232,233,231,1,114,98,40654.84800000002,7,False,False
44,2,261.4022155742487,315.48753479577414,1.0,CLIENT,7,2,100000,15,22,0,250,250,248,2,116,114,22933.504000000008,7,False,False
