386330473,1782851447.4454458,-115,5.5
1287349575,1782851452.610222,,
1287349575,1782851459.802409,-114,7.25
4226275656,1782851471.510066,,
4226275656,1782851477.8110778,-115,6.75
1266488649,1782851491.806078,,
1266488649,1782851497.38568,-145,-20.0
3278250314,1782851510.465973,,
3278250314,1782851515.2661839,-145,-20.0
2723007819,1782851539.6951182,,
2261632332,1782851553.525852,,
2261632332,1782851558.000928,-143,-19.25
4047513933,1782851572.928307,,
4047513933,1782851578.061773,-144,-19.5
2354810190,1782851593.467202,,
2354810190,1782851600.431218,-113,8.75
3507200335,1782851611.5320508,,
3507200335,1782851616.980086,-113,8.5
3692803408,1782851631.669705,,
3692803408,1782851638.247709,-109,9.0
3959311697,1782851652.8486211,,
3959311697,1782851659.508354,-114,8.75
1980909906,1782851673.166086,,
1980909906,1782851678.121889,-144,-19.5
1063005523,1782851691.859245,,
1063005523,1782851697.522484,-113,8.5
3268374868,1782851711.8545878,,
3268374868,1782851718.19117,-112,6.75
852971861,1782851732.446636,,
852971861,1782851739.3211489,-113,8.0
976182614,1782851755.200769,,
976182614,1782851760.909049,-144,-19.5
3614807383,1782851772.5979211,,
3614807383,1782851780.0383182,-113,7.5
2772595032,1782851792.425417,,
2772595032,1782851799.4821749,-114,6.75
1205552473,1782851812.605783,,
1205552473,1782851819.029127,-114,6.25
2411270490,1782851833.0925272,,
2411270490,1782851839.168277,-114,6.75
903970139,1782851853.771452,,
903970139,1782851861.3062341,-115,5.5
2199413084,1782851873.395916,,
2199413084,1782851879.414274,-116,5.0
2382741853,1782851893.218125,,
2382741853,1782851898.776512,-115,6.25
146531678,1782851912.6242611,,
146531678,1782851925.193356,-113,7.0
2496635231,1782851934.374142,,
2496635231,1782851940.990709,-114,8.0
4182297952,1782851955.298353,,
4035723617,1782851976.1808372,,
4035723617,1782851980.686696,-144,-19.25
3003960674,1782851993.736316,,
3003960674,1782852009.308886,-112,6.5
1939266915,1782852012.998136,,
1939266915,1782852022.15358,-112,10.25
3295885668,1782852035.9198642,,
3295885668,1782852040.793449,-143,-19.75
2420013413,1782852056.256899,,
2420013413,1782852061.960577,-144,-19.75
403969382,1782852076.466593,,
403969382,1782852080.812617,-144,-19.75
2058703207,1782852095.754264,,
2058703207,1782852102.875814,-112,9.25
1002813800,1782852115.2632399,,
1002813800,1782852120.446882,-113,8.75
792660329,1782852134.715753,,
792660329,1782852140.2537758,-143,-18.0
2793633130,1782852154.1860428,,
2793633130,1782852159.744044,-143,-19.0
3049508203,1782852177.690243,,
3049508203,1782852184.7707741,-113,8.25
1545012588,1782852195.4104052,,
1545012588,1782852200.546768,-144,-18.5
175001965,1782852214.929097,,
175001965,1782852219.237992,-143,-18.5
2982691182,1782852237.543154,,
2982691182,1782852246.557497,-112,9.25
2568215919,1782852257.804967,,
3822696816,1782852275.037979,,
3228297585,1782852298.030108,,
3228297585,1782852304.7463622,-113,8.0
549267826,1782852317.4724329,,
549267826,1782852323.60413,-112,9.0
3574900083,1782852337.855577,,
3574900083,1782852344.3731499,-112,8.75
2116311412,1782852356.844795,,
2116311412,1782852363.58171,-112,8.25
755830133,1782852385.062332,,
755830133,1782852390.2473001,-112,9.0
1692753270,1782852397.207456,,
1692753270,1782852402.449547,-114,9.0
1638995319,1782852415.978354,,
1638995319,1782852420.84171,-143,-19.0
2743373176,1782852437.979755,,
2743373176,1782852444.732288,-112,8.75

