simulation_id,node_id,x_position_m,y_position_m,height_m,role,hop_limit,antenna_gain_dbi,message_period_ms,messages_created,packets_sent,rebroadcast_packets,packets_sensed,packets_detected,packets_received,collisions,useful_packets,packets_dropped_by_delay,tx_airtime_ms,direct_neighbor_count,is_moving,gps_enabled
27,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,3,0.0,100000,9,36,0,0,0,0,0,0,0,37527.55200000002,0,False,False
27,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,14,58,0,7,41,7,0,6,1,60461.05600000003,1,False,False

28,0,2259.457663859692,-835.5687022097118,1.0,CLIENT,3,0.0,100000,14,54,0,0,0,0,0,0,0,56291.32800000003,0,False,False
28,1,2455.4677381338647,-3029.4632622098666,1.0,CLIENT,3,0.0,100000,17,35,0,35,35,35,0,18,0,36485.12000000002,1,False,False
28,2,-2542.115989938022,913.1571777904088,1.0,CLIENT,3,0.0,100000,12,48,0,0,0,0,0,0,0,50036.736000000026,0,False,False
28,3,-408.3384419941646,-591.3326222093872,1.0,CLIENT,3,0.0,100000,17,35,0,35,35,35,0,18,0,36485.12000000002,1,False,False
28,4,-871.6349811871006,-981.1752622098945,1.0,CLIENT,3,0.0,100000,18,35,0,35,35,35,0,17,0,36485.12000000002,1,False,False
28,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,3,0.0,100000,9,36,0,0,0,0,0,0,0,37527.55200000002,0,False,False
28,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,18,35,0,35,35,35,0,17,0,36485.12000000002,1,False,False

29,0,373.32597541304085,709.4415777906067,1.0,CLIENT,3,0.0,100000,14,54,0,0,1,0,0,0,0,56291.32800000003,1,False,False
29,1,1150.0010454753108,-1098.6178622099965,1.0,CLIENT,3,0.0,100000,17,30,0,73,74,73,0,34,22,31272.960000000014,2,False,False
29,2,1869.2590230733038,-3137.5549822098483,1.0,CLIENT,3,0.0,100000,14,44,0,41,41,41,0,17,8,45867.00800000002,1,False,False
29,3,526.6494112895268,-1387.0479822094785,1.0,CLIENT,3,0.0,100000,16,40,0,64,64,62,2,35,12,41697.28000000002,2,False,False
29,4,786.6498451644011,-667.475502209352,1.0,CLIENT,3,0.0,100000,18,34,0,69,72,69,0,33,18,35442.68800000002,3,False,False
29,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,3,0.0,100000,9,36,0,0,0,0,0,0,0,37527.55200000002,0,False,False
29,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,17,41,0,44,44,44,0,14,9,42739.71200000002,1,False,False

30,0,146.03348524485648,2055.3003777906733,1.0,CLIENT,3,0.0,100000,14,54,0,0,2,0,0,0,0,56291.32800000003,1,False,False
30,1,2555.413077015891,-2911.352742209869,1.0,CLIENT,3,0.0,100000,17,35,0,35,35,35,0,18,0,36485.12000000002,1,False,False
30,2,-1074.6143025464146,-631.519142209962,1.0,CLIENT,3,0.0,100000,15,33,0,33,33,33,0,18,0,34400.256000000016,1,False,False
30,3,-1249.1622636370728,2384.250977790678,1.0,CLIENT,3,0.0,100000,17,27,0,27,28,27,0,10,0,28145.66400000001,2,False,False
30,4,-469.8737259176639,-723.024182209899,1.0,CLIENT,3,0.0,100000,18,33,0,33,33,33,0,15,0,34400.256000000016,1,False,False
30,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,3,0.0,100000,10,27,0,27,27,27,0,17,0,28145.66400000001,1,False,False
30,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,18,35,0,35,35,35,0,17,0,36485.12000000002,1,False,False

31,0,-2512.338297846094,-243.2349822094747,1.0,CLIENT,3,0.0,100000,16,45,0,50,51,50,0,31,2,46909.440000000024,2,False,False
31,1,479.5277974738696,-1356.1010222093055,1.0,CLIENT,3,0.0,100000,15,62,0,2,28,2,0,2,0,64630.784000000036,1,False,False
31,2,-1970.162553006492,350.2119377903247,1.0,CLIENT,3,0.0,100000,15,25,0,70,71,70,0,32,23,26060.80000000001,2,False,False
31,3,-1785.081525297872,130.80021779060274,1.0,CLIENT,3,0.0,100000,16,26,0,68,70,68,0,31,22,27103.23200000001,2,False,False
31,4,1707.9367922465894,-1278.0657022093726,1.0,CLIENT,3,0.0,100000,16,66,0,2,25,2,0,2,0,68800.51200000003,1,False,False
31,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,3,0.0,100000,9,36,0,0,0,0,0,0,0,37527.55200000002,0,False,False
