724250890,1782995013.6558988,,
251032843,1782995018.56845,,
724250890,1782995028.246974,-145,-19.75
1831836940,1782995028.983136,,
2642302221,1782995036.8787909,,
421895438,1782995039.150548,,
1050147087,1782995040.416229,,
2642302221,1782995044.748644,-112,7.25
421895438,1782995046.0190248,-143,-20.0
79485200,1782995051.072513,,
1050147087,1782995056.8635,-113,6.75
263431441,1782995065.285951,,
263431441,1782995074.532823,-113,7.25
1629228307,1782995095.406804,-113,8.5
1398049044,1782995112.5259562,-113,5.5
4289831195,1782995200.696197,-112,7.5
306826525,1782995224.4149172,-115,7.25
3361833247,1782995236.0599868,-114,6.5
