
2356606103,!6c73daa0,!dadfb8d4,200,2,"1, 1783016329.08126",1783016335.4551263,-139,-15.5
2939092121,!6c73daa0,!dadfb8d4,200,2,"3, 1783016339.299844",1783016347.4391334,-138,-13.0
2917316760,!6c73daa0,!dadfb8d4,200,2,"2, 1783016334.189376",1783016356.7166433,-136,-12.75
4019089562,!6c73daa0,!dadfb8d4,200,2,"4, 1783016344.408764",1783016362.818397,-139,-13.75
2159920284,!6c73daa0,!dadfb8d4,200,2,"6, 1783016354.628466",1783016372.21554,-139,-15.0
224053405,!6c73daa0,!dadfb8d4,200,2,"7, 1783016359.73934",1783016376.881785,-140,-16.25
74218654,!6c73daa0,!dadfb8d4,200,2,"8, 1783016364.850501",1783016386.1462235,-138,-14.75
498995359,!6c73daa0,!dadfb8d4,200,2,"9, 1783016369.958884",1783016397.048152,-138,-15.25
3561841824,!6c73daa0,!dadfb8d4,200,2,"10, 1783016375.068256",1783016412.7418838,-139,-14.5
2450951329,!6c73daa0,!dadfb8d4,200,2,"11, 1783016380.1759832",1783016418.2682958,-138,-13.5
1878023330,!6c73daa0,!dadfb8d4,200,2,"12, 1783016385.2857401",1783016431.180133,-137,-12.5
2770119843,!6c73daa0,!dadfb8d4,200,2,"13, 1783016390.394624",1783016443.2202673,-139,-16.0
1769893030,!6c73daa0,!dadfb8d4,200,2,"16, 1783016405.716672",1783016450.3519466,-135,-11.0
3487877285,!6c73daa0,!dadfb8d4,200,2,"15, 1783016400.6096509",1783016456.2339046,-138,-12.75
222209191,!6c73daa0,!dadfb8d4,200,2,"17, 1783016410.8225632",1783016464.5338619,-135,-10.75
865043631,!6c73daa0,!dadfb8d4,200,1,"25, 1783016451.6942961",1783016465.7826653,-136,-13.25
267577520,!6c73daa0,!dadfb8d4,200,1,"26, 1783016456.800363",1783016466.9913301,-137,-13.75
1092912297,!6c73daa0,!dadfb8d4,200,2,"19, 1783016421.0400069",1783016468.2182412,-136,-11.5
3421362347,!6c73daa0,!dadfb8d4,200,2,"21, 1783016431.255403",1783016500.498604,-137,-13.0
252217514,!6c73daa0,!dadfb8d4,200,2,"20, 1783016426.146888",1783016507.583451,-138,-13.0
1608598700,!6c73daa0,!dadfb8d4,200,2,"22, 1783016436.366378",1783016517.936845,-136,-12.5
272061613,!6c73daa0,!dadfb8d4,200,2,"23, 1783016441.477428",1783016526.0189714,-138,-13.5
1573069998,!6c73daa0,!dadfb8d4,200,2,"24, 1783016446.583911",1783016536.6571114,-139,-14.5
3625113777,!6c73daa0,!dadfb8d4,200,2,"27, 1783016461.911071",1783016555.2390552,-140,-15.5
3688657074,!6c73daa0,!dadfb8d4,200,2,"28, 1783016467.0187578",1783016568.158397,-139,-15.75
559829171,!6c73daa0,!dadfb8d4,200,2,"29, 1783016472.126514",1783016573.429073,-139,-15.75
3108538567,!6c73daa0,!dadfb8d4,200,1,"49, 1783016574.3014998",1783016579.2400522,-140,-15.5
4230789320,!6c73daa0,!dadfb8d4,200,1,"50, 1783016579.407213",1783016583.8466175,-142,-16.5
2694194356,!6c73daa0,!dadfb8d4,200,2,"30, 1783016477.2374752",1783016598.4489954,-141,-16.5
1273089205,!6c73daa0,!dadfb8d4,200,2,"31, 1783016482.3466828",1783016606.4220333,-137,-12.75
803893430,!6c73daa0,!dadfb8d4,200,2,"32, 1783016487.454048",1783016607.6097987,-135,-11.25
886271159,!6c73daa0,!dadfb8d4,200,2,"33, 1783016492.564545",1783016621.4016554,-140,-16.0
2045852857,!6c73daa0,!dadfb8d4,200,2,"35, 1783016502.7800498",1783016622.9757311,-140,-16.25
488132795,!6c73daa0,!dadfb8d4,200,2,"37, 1783016512.993803",1783016638.7749786,-138,-13.75
1302500540,!6c73daa0,!dadfb8d4,200,2,"38, 1783016518.103883",1783016639.935214,-140,-15.25
2481341629,!6c73daa0,!dadfb8d4,200,2,"39, 1783016523.2111921",1783016648.6590827,-139,-15.25
2612374720,!6c73daa0,!dadfb8d4,200,2,"42, 1783016538.537442",1783016654.0796523,-135,-11.25
1394583743,!6c73daa0,!dadfb8d4,200,2,"41, 1783016533.42698",1783016660.7818573,-139,-15.0
3229432006,!6c73daa0,!dadfb8d4,200,2,"48, 1783016569.194838",1783016661.9504662,-140,-16.25
