4226107205,!6c73daa0,!dadfb8d4,200,2,"1, 1782849985.6812491",-139,-13.5
1878250311,!6c73daa0,!dadfb8d4,200,2,"3, 1782849995.902082",-138,-14.0
2106080072,!6c73daa0,!dadfb8d4,200,2,"4, 1782850001.009233",-139,-13.75
674306890,!6c73daa0,!dadfb8d4,200,2,"6, 1782850011.2263649",-139,-14.25
4004539211,!6c73daa0,!dadfb8d4,200,2,"7, 1782850016.3337338",-138,-13.75
377336652,!6c73daa0,!dadfb8d4,200,2,"8, 1782850021.4433432",-137,-13.25
1080565581,!6c73daa0,!dadfb8d4,200,2,"9, 1782850026.546835",-139,-14.0
3756156751,!6c73daa0,!dadfb8d4,200,2,"11, 1782850036.762675",-138,-13.75
820960081,!6c73daa0,!dadfb8d4,200,2,"13, 1782850046.979655",-139,-13.5
2579163986,!6c73daa0,!dadfb8d4,200,2,"14, 1782850052.0895202",-139,-14.25
3491667,!6c73daa0,!dadfb8d4,200,2,"15, 1782850057.1998029",-139,-13.5
3703964500,!6c73daa0,!dadfb8d4,200,2,"16, 1782850062.301632",-139,-13.75
3448605525,!6c73daa0,!dadfb8d4,200,2,"17, 1782850067.412431",-139,-13.5
3386565463,!6c73daa0,!dadfb8d4,200,2,"19, 1782850077.625355",-139,-13.0
829751128,!6c73daa0,!dadfb8d4,200,2,"20, 1782850082.733533",-137,-13.25
238880601,!6c73daa0,!dadfb8d4,200,2,"21, 1782850087.8398862",-139,-13.5
3202979677,!6c73daa0,!dadfb8d4,200,1,"25, 1782850108.27105",-138,-13.25
2489205595,!6c73daa0,!dadfb8d4,200,2,"23, 1782850098.052785",-139,-14.0
3580604254,!6c73daa0,!dadfb8d4,200,2,"26, 1782850113.3778071",-139,-14.75
2872319845,!6c73daa0,!dadfb8d4,200,1,"33, 1782850149.127985",-139,-14.5
3093017443,!6c73daa0,!dadfb8d4,200,1,"31, 1782850138.911264",-138,-14.25
182725472,!6c73daa0,!dadfb8d4,200,2,"28, 1782850123.59549",-139,-13.5
851776353,!6c73daa0,!dadfb8d4,200,2,"29, 1782850128.7018292",-139,-13.75
3112837986,!6c73daa0,!dadfb8d4,200,2,"30, 1782850133.806832",-138,-13.75
1416701804,!6c73daa0,!dadfb8d4,200,1,"40, 1782850184.874919",-138,-13.25
669716324,!6c73daa0,!dadfb8d4,200,2,"32, 1782850144.0195289",-138,-13.75
129682278,!6c73daa0,!dadfb8d4,200,2,"34, 1782850154.232647",-140,-14.0
2847185767,!6c73daa0,!dadfb8d4,200,2,"35, 1782850159.342109",-139,-14.25
3418341224,!6c73daa0,!dadfb8d4,200,2,"36, 1782850164.448249",-141,-15.0
386330473,!6c73daa0,!dadfb8d4,200,2,"37, 1782850169.557566",-140,-15.25
3766439786,!6c73daa0,!dadfb8d4,200,2,"38, 1782850174.658908",-139,-14.5
1681826667,!6c73daa0,!dadfb8d4,200,2,"39, 1782850179.764077",-141,-15.0
2938920813,!6c73daa0,!dadfb8d4,200,2,"41, 1782850189.983896",-140,-14.75
3275392878,!6c73daa0,!dadfb8d4,200,2,"42, 1782850195.0914922",-140,-14.5
4083638127,!6c73daa0,!dadfb8d4,200,2,"43, 1782850200.202276",-138,-14.25
3844385648,!6c73daa0,!dadfb8d4,200,2,"44, 1782850205.31303",-139,-13.5
86138738,!6c73daa0,!dadfb8d4,200,2,"46, 1782850215.531181",-139,-14.25
996707187,!6c73daa0,!dadfb8d4,200,2,"47, 1782850220.639889",-139,-13.75
1298510708,!6c73daa0,!dadfb8d4,200,2,"48, 1782850225.747242",-138,-14.0
3821378421,!6c73daa0,!dadfb8d4,200,2,"49, 1782850230.859702",-138,-13.25
